symbol,previousClose,open,dividendYield,dividendPerShare,exDividendDate,change,changeInPercent,lastTradeDate,daysLow,daysHigh,lastTradePriceOnly,52WeekHigh,52WeekLow,marketCapitalization,sharesOwned,stockExchange,volume,earningsPerShare,epsEstimateCurrentYear,bookValue,ebitda,pricePerSales,pricePerBook,peRatio,pegRatio,pricePerEpsEstimateCurrentYear,pricePerEpsEstimateNextYear,shortRatio
AFI,5.96,5.96,,,,-0.04,-0.0067,30/1/17,5.92,5.97,5.92,5.97,5.32,6730000000,,ASX,221984,0.21,,5.01,0,24.87,1.19,28.19,0,,,0
AFR,0.038,0.038,,,,0,0,30/1/17,0.038,0.038,0.038,0.058,0.031,23050000,,ASX,427308,-0.003,-1.15,0.031,-1420000,188.68,1.226,,0,,,0
AFY,2.71,2.71,,,,-0.06,-0.0221,30/1/17,2.65,2.77,2.65,3.14,1.05,,,ASX,105958,,-0.01,0,0,,,,0,,53,0
AGD,0.17,0.17,,,,-0.02,-0.0857,30/1/17,0.16,0.17,0.16,0.23,0.12,83040000,,ASX,33500,0.04,,0.18,5250000,1.63,0.99,4.1,0,,,0
AGE,0.018,0.018,,,,0,0,30/1/17,0.018,0.018,0.018,0.024,0.008,6480000,,ASX,1145000,-0.028,,0.037,-955067,,0.486,,0,,,0
AGG,3.6,3.53,,,5/27/2013,-0.3,-0.0833,30/1/17,3.3,3.53,3.3,5.93,2.28,1350000000,,ASX,3605,0.27,0.91,6.45,1210000000,0.37,0.56,12.31,0.02,3.63,2.97,0
AGI,1.82,1.84,7.31,0.11,2/26/2016,0.01,0.0083,30/1/17,1.81,1.85,1.83,2.64,1.6,599720000,,ASX,408078,0.17,0.14,0.96,88920000,2.08,1.88,10.83,0.66,13.07,10.76,0
AGL,22.66,22.57,4.49,0.73,8/24/2016,0,0,30/1/17,22.33,22.68,22.66,22.95,16.51,15290000000,,ASX,1035738,-0.61,1.16,11.73,1650000000,1.37,1.93,,1.77,19.53,17.17,0
AGO,0.047,0.046,0,0,9/10/14,-0.002,-0.04255,30/1/17,0.044,0.047,0.045,0.05,0.008,404810000,,ASX,82212592,-0.045,0,0.03,60360000,0.538,1.567,,0,,,0
AGR,0.083,0.084,,,,-0.001,-0.01205,30/1/17,0.082,0.084,0.082,0.145,0.075,30080000,,ASX,111342,-0.016,,0.066,-2300000,517.291,1.258,,0,,,0
AGS,0.081,0.081,,,,0.004,0.04938,30/1/17,0.081,0.085,0.085,0.196,0.022,8860000,,ASX,350628,0.464,,0.238,-1030000,12.136,0.34,0.183,0,,,0
AGY,0.027,0.027,,,,-0.001,-0.03704,30/1/17,0.026,0.028,0.026,0.046,0.003,13380000,,ASX,1165620,0,,0.002,0,3521.857,13.5,,0,,,0
AHF,0.165,0.165,,,,0,0,30/1/17,0.165,0.165,0.165,0.35,0.165,30200000,,ASX,40848,-0.006,0,0.038,-1470000,3.067,4.342,,0,,,0
AHG,4.01,4.02,,,3/17/2016,-0.06,-0.015,30/1/17,3.93,4.02,3.95,5,3.52,1210000000,,ASX,825175,0.29,0.31,2.27,221520000,0.22,1.77,13.44,4.09,12.74,11.97,0
AHK,0.16,0.15,,,,-0.01,-0.0625,30/1/17,0.15,0.15,0.15,0.39,0.07,7290000,,ASX,25000,-0.02,,0,-405997,,53.33,,0,,,0
AHX,1.15,1.16,,,,0.01,0.0087,30/1/17,1.16,1.16,1.16,1.88,1.05,114230000,,ASX,4000,0,0.06,0.46,4150000,2.09,2.48,1160,0,19.33,14.5,0
AHY,1.43,1.44,,,3/1/16,-0.01,-0.0105,30/1/17,1.4,1.44,1.42,2.33,1.24,795400000,,ASX,1988330,0.12,0.11,0.56,134650000,1.32,2.58,12.14,-12.45,12.91,11.83,0
AHZ,0.365,0.38,,,,0.01,0.0274,30/1/17,0.375,0.38,0.375,0.68,0.28,73600000,,ASX,464097,-0.126,-0.05,0.106,-27810000,5.062,3.443,,15.87,,,0
AIA,6.65,6.61,,,9/28/2016,-0.07,-0.0105,30/1/17,6.52,6.7,6.58,7.59,5.03,7830000000,,ASX,35962,0.16,0.2,2.37,310950000,19.25,2.81,41.12,2.97,32.9,29.91,0
AIK,0.19,0.19,,,5/4/07,0,-0.027,30/1/17,0.18,0.19,0.18,0.19,0.1,,,ASX,1226409,0.03,,0,0,,,,0,,,0
AIR,0.072,0.08,,,11/14/2011,0.002,0.02778,30/1/17,0.074,0.08,0.074,0.125,0.04,2300000,,ASX,27200,-0.034,,0.191,-1270000,0.32,0.377,,0,,,0
AIS,0.054,0.054,,,,0,0,30/1/17,0.05,0.054,0.054,0.07,0.025,7570000,,ASX,267048,0.171,,0.011,23640000,0.039,4.909,0.316,0,,,0
AIZ,2.07,2.06,,,9/8/16,0.01,0.0048,30/1/17,2.06,2.1,2.08,2.95,1.61,2340000000,,ASX,159996,0.3,0.31,1.36,840670000,0.61,1.52,7.03,1.17,6.71,7.7,0
AJA,6.3,6.34,0,0,6/29/2016,0,0,30/1/17,6.2,6.34,6.3,7.47,5.16,,,ASX,28243,2.16,0.59,0,0,,,,11.87,10.68,9.84,0
AJC,0.006,0.006,,,,0,0,30/1/17,0.006,0.006,0.006,0.007,0.002,5420000,,ASX,1650000,-0.011,,0.002,-305687,31.257,3,,0,,,0
AJD,1.54,1.54,,,9/29/2016,0,-0.0032,30/1/17,1.53,1.55,1.54,1.67,1.25,177100000,,ASX,88109,0.28,0.11,1.42,0,13.34,1.08,5.6,9.09,14,14,0
AJL,0.415,0.4,,,9/1/09,0,0,30/1/17,0.4,0.415,0.415,0.6,0.145,158160000,,ASX,50004,-0.067,0.1,0.228,15050000,1.26,1.82,,0,,,0
AJM,0.17,0.17,,,11/25/2002,0.01,0.0286,30/1/17,0.17,0.19,0.18,0.28,0.05,220040000,,ASX,5694101,-0.04,-0.01,0.02,-7000000,158.47,10.29,,0,,18,0
AJQ,0.075,0.074,,,,-0.001,-0.01333,30/1/17,0.074,0.074,0.074,0.125,0.052,23890000,,ASX,40338,-0.06,-0.02,0.157,-8910000,299.382,0.478,,0,,,0
AJX,0.67,0.69,,,,0.01,0.0149,30/1/17,0.68,0.7,0.68,0.9,0.47,203140000,,ASX,966934,-0.07,0.02,0.04,-15700000,66.69,17.63,,0,34,68,0
AKK,0.005,0.005,,,,0,0,30/1/17,0.005,0.006,0.005,0.012,0.004,5600000,,ASX,4764191,-0.014,0.04,0.01,-3410000,9.219,0.5,,0,,,0
AKM,0.032,0.032,,,,-0.003,-0.09375,30/1/17,0.029,0.032,0.029,0.059,0.005,26920000,,ASX,1488597,-0.002,-0.03,0.037,-1780000,,0.865,,0,,,0
AKP,13.4,13.4,,,,-0.51,-0.0381,30/1/17,12.85,13.4,12.89,34.8,6.95,346650000,,ASX,14052,-0.22,,0.15,-3800000,,87.01,,0,,,0
ALC,0.091,0.093,,,,-0.002,-0.02198,30/1/17,0.087,0.093,0.089,0.145,0.035,53650000,,ASX,1247772,-0.006,,0.011,-1400000,13.479,8.273,,0,,,0
ALF,1.435,1.435,,,,-0.01,-0.00697,30/1/17,1.425,1.435,1.425,1.575,1.355,,,ASX,237659,0.11,,0,0,,,,0,,,0
ALI,1.66,1.65,,,,0.02,0.012,30/1/17,1.65,1.68,1.68,1.97,1.62,,,ASX,102007,,,0,0,,,,0,,,0
ALK,0.37,0.37,,,,-0.02,-0.0411,30/1/17,0.35,0.38,0.35,0.65,0.18,166660000,,ASX,857860,0.01,0.01,0.4,36240000,1.59,0.91,31.82,18.25,35,,0
ALL,15.34,15.28,1.9,0.22,6/1/16,-0.16,-0.0104,30/1/17,15.11,15.34,15.18,16.68,9.24,9670000000,,ASX,1046002,0.55,0.74,1.7,763000000,4.59,9.03,27.65,1.59,20.51,18.29,0
ALQ,6.23,6.2,2.21,0.1,12/5/16,-0.18,-0.0289,30/1/17,6.05,6.28,6.05,6.6,2.93,3040000000,,ASX,861596,-0.49,0.21,2.35,223000000,2.36,2.65,,1.73,28.81,22.41,0
ALR,1.135,1.14,,,,0,0,30/1/17,1.135,1.14,1.135,1.16,0.95,,,ASX,25500,0.035,,0,0,,,,0,,,0
ALU,8.42,8.45,3.6,0.22,9/22/2016,-0.06,-0.0071,30/1/17,8.26,8.48,8.36,9.98,4.87,1090000000,,ASX,430719,0.18,0.22,1,28590000,11.7,8.39,46.7,1.56,38,30.96,0
ALY,0.02,0.019,,,,-0.001,-0.05,30/1/17,0.019,0.019,0.019,0.033,0.012,4380000,,ASX,430000,-0.002,,0.06,-552102,,0.333,,0,,,0
AMA,1,0.99,,,3/3/16,0.02,0.02,30/1/17,0.98,1.02,1.02,1.15,0.75,482660000,,ASX,263121,0.01,0.05,0.31,24680000,1.79,3.23,68,-9.38,20.4,17,0
AMC,14.47,14.38,,,9/6/16,-0.2,-0.0138,30/1/17,14.2,14.49,14.27,16.66,12.06,16490000000,,ASX,1590149,0.21,0.6,0.68,1380000000,1.78,21.34,68.94,2.31,24.19,21.95,0
AMH,0.92,0.93,,,,0.005,0.00543,30/1/17,0.925,0.935,0.925,1.035,0.83,238630000,,ASX,32094,0.019,,0.866,0,35.429,1.062,48.684,0,,,0
AMI,0.165,0.16,,,,0,0,30/1/17,0.16,0.165,0.165,0.215,0.05,64020000,,ASX,193497,0.024,0.03,-0.061,32110000,0.696,,6.875,0.46,5.5,1.5,0
AML,0.18,0.175,,,,-0.005,-0.02778,30/1/17,0.175,0.175,0.175,0.2,0.027,59650000,,ASX,23358,-0.007,,0.095,-1650000,,1.895,,0,,,0
AMN,0.58,0.59,,,,0.01,0.0172,30/1/17,0.59,0.59,0.59,0.79,0.1,73090000,,ASX,26915,-0.01,,0.05,-994589,9289.6,11.84,,0,,,0
AMP,5.1,5.08,8.5,0.29,8/31/2016,-0.01,-0.002,30/1/17,5.05,5.11,5.09,5.96,4.39,14910000000,,ASX,4343187,0.34,0.24,2.94,2780000000,1.3,1.73,15.15,125,21.21,14.54,0
ANG,0.19,0.19,,,3/3/14,-0.005,-0.02632,30/1/17,0.185,0.19,0.185,0.225,0.08,97350000,,ASX,1120270,-0.27,0,0.26,-10840000,0.531,0.731,,0,,18.5,0
ANL,0.042,0.042,,,,-0.003,-0.07143,30/1/17,0.039,0.042,0.039,0.085,0.018,37530000,,ASX,635209,-0.016,,0.016,-2600000,2958.995,2.625,,0,,,0
ANN,24.14,24.04,,,9/19/2016,-0.44,-0.0182,30/1/17,23.54,24.12,23.7,25.67,14.76,3500000000,,ASX,530980,1.04,1.07,7.59,267300000,2.27,3.18,22.68,5.39,22.15,20.97,0
ANP,0.038,0.038,,,,0,0,30/1/17,0.038,0.038,0.038,0.06,0.028,6140000,,ASX,200000,-0.014,,0.028,-2540000,4.017,1.357,,0,,,0
ANQ,0.003,0.003,,,,0,0,30/1/17,0.003,0.003,0.003,0.009,0.001,8020000,,ASX,1629000,-0.003,,-0.005,-5870000,650.263,,,0,,,0
ANR,1.19,1.2,,,,0.11,0.0924,30/1/17,1.2,1.3,1.3,1.8,0.97,64240000,,ASX,207596,-0.01,-0.04,0.27,-990867,24.02,4.36,,0,,65,0
ANW,0.01,0.01,,,,0,-0.0909,30/1/17,0.01,0.01,0.01,0.02,0,15070000,,ASX,7448930,0,,0.01,-1030000,6832.88,1.57,,0,,,0
ANZ,29.77,29.6,7.79,1.68,11/14/2016,-0.22,-0.0074,30/1/17,29.32,29.75,29.55,31.84,21.86,85660000000,,ASX,3364932,1.89,2.31,19.94,0,4.64,1.49,15.61,1.71,12.79,12.26,0
AO1,0.23,0.22,,,,-0.02,-0.0638,30/1/17,0.22,0.22,0.22,0.22,0.02,13320000000,,ASX,25000,-2.92,,0,0,,,,0,,,0
AOA,0.009,0.008,,,,-0.001,-0.11111,30/1/17,0.008,0.008,0.008,0.015,0.005,1920000,,ASX,1000000,-0.004,,0.01,-301544,,0.9,,0,,,0
AOD,0.7,0.71,,,,0.01,0.0201,30/1/17,0.71,0.71,0.71,0.75,0.67,14220000000,,ASX,21428,-0.13,,0.71,0,,0.98,,0,,,0
AOF,2.05,2.08,,,9/29/2016,0.01,0.0049,30/1/17,2.05,2.08,2.06,2.29,1.97,,,ASX,13857,,0.17,0,0,,,,0,,,0
AOG,3.19,3.16,,,6/29/2016,-0.01,-0.0031,30/1/17,3.14,3.22,3.18,3.69,2.77,1720000000,,ASX,772332,0.22,0.19,3.01,61000000,3.89,1.06,14.39,0.75,16.74,13.83,0
AOH,0.14,0.14,,,,0,0.037,30/1/17,0.14,0.14,0.14,0.15,0.09,75180000,,ASX,293741,-0.01,-0.01,0.11,-6320000,,1.26,,-1.23,,,0
AOK,0.04,0.05,,,,0,-0.0909,30/1/17,0.04,0.05,0.04,0.07,0.04,22500000,,ASX,526511,-0.04,0,0.07,-127324,3.23,0.66,,0,,,0
AON,0.15,0.145,,,,-0.005,-0.03333,30/1/17,0.145,0.145,0.145,0.15,0.03,18000000,,ASX,750,-0.473,,0.046,-1060000,2233.873,3.261,,0,,,0
AOP,0.07,0.07,,,,0,0,30/1/17,0.07,0.07,0.07,0.2,0.05,10310000,,ASX,10500,0,,0.05,22536,45.87,1.3,,0,,,0
AOU,0.2,0.23,,,,0.015,0.075,30/1/17,0.2,0.23,0.215,0.23,0.061,16510000,,ASX,248897,0.038,,0.113,-1250000,349.995,1.77,5.658,0,,,0
AOW,0.06,0.06,,,,0,0,30/1/17,0.06,0.06,0.06,0.21,0.06,11340000,,ASX,248166,-0.01,,0.06,-2310000,,1.03,,0,,,0
APA,8.54,8.5,4.63,0.3,6/29/2016,-0.12,-0.0141,30/1/17,8.39,8.56,8.42,9.85,7.15,9380000000,,ASX,1542179,0.16,0.22,3.62,1330000000,4.54,2.36,52.3,1.76,38.27,33.68,0
APC,0.12,0.125,,,,-0.005,-0.04167,30/1/17,0.115,0.125,0.115,0.125,0.115,16970000,,ASX,1171154,-0.044,,0.005,-4730000,1048.423,24,,0,,,0
APD,0.41,0.41,,,3/15/2016,0.01,0.037,30/1/17,0.4,0.43,0.42,0.64,0.35,122930000,,ASX,397777,0.17,0.01,0.47,5400000,5.96,0.87,2.47,0,,,0
APE,9.7,9.72,,,3/24/2016,-0.1,-0.0103,30/1/17,9.55,9.97,9.6,12.5,8.41,1780000000,,ASX,45966,0.48,0.52,3.77,165800000,0.52,2.57,20,2.18,18.46,16.84,0
APG,0.007,0.007,,,,-0.001,-0.14286,30/1/17,0.006,0.007,0.006,0.018,0.003,8910000,,ASX,917423,0.001,,0.024,-2050000,,0.292,6,0,,,0
API,1.96,1.95,,,11/3/16,-0.05,-0.023,30/1/17,1.9,1.96,1.91,2.24,1.57,934170000,,ASX,1375394,0.1,0.12,1.1,102780000,0.25,1.78,18.19,1.62,15.92,14.69,0
APL,1.09,1.09,,,,0.005,0.00459,30/1/17,1.085,1.095,1.095,1.1,1.025,,,ASX,291422,,,0,0,,,,0,,,0
APN,2.64,2.56,,,8/30/2012,-0.09,-0.0341,30/1/17,2.52,2.63,2.55,4.73,2.4,499830000,,ASX,250620,-1.8,0.19,1.39,139460000,0.61,1.9,,-0.61,13.42,12.14,0
APO,5.72,5.68,,,3/9/16,-0.09,-0.0157,30/1/17,5.61,5.7,5.63,8.28,4.35,938040000,,ASX,360023,0.29,0.31,1.5,81430000,3.02,3.81,19.69,1.29,18.16,16.09,0
APX,2.86,2.86,,,9/1/16,0,0,30/1/17,2.86,2.9,2.86,3.62,1.25,277700000,,ASX,30389,0.11,0.11,0.32,18030000,2.77,8.88,25.54,0,26,20.43,0
APY,0.009,0.009,,,,0,0,30/1/17,0.009,0.009,0.009,0.019,0.006,10430000,,ASX,60000,0.006,0,0.006,-3210000,17.953,1.5,1.5,0,,,0
APZ,1.04,1.05,,,6/29/2016,0,0,30/1/17,1.04,1.05,1.04,1.29,0.97,117590000,,ASX,2764,0.08,0.06,1.3,5050000,3.16,0.8,12.53,0.2,17.33,11.56,0
AQC,0.018,0.018,,,,0,0,30/1/17,0.018,0.018,0.018,0.031,0.009,77730000,,ASX,711136,-0.002,,0.003,-4040000,598.729,6,,0,,,0
AQD,0.008,0.009,,,,0.001,0.125,30/1/17,0.009,0.009,0.009,0.019,0.005,4490000,,ASX,1817632,-0.016,,0.021,-1000000,204.986,0.381,,0,,,0
AQF,1.91,1.91,,,,0,0,30/1/17,1.91,1.91,1.91,1.98,1.5,,,ASX,30500,,,0,0,,,,0,,,0
AQG,2.33,2.4,,,3/25/2014,0.06,0.0258,30/1/17,2.37,2.45,2.39,3.85,1.88,697980000,,ASX,174483,0.08,0.07,2.23,46850000,4.4,1.04,28.45,-8.9,34.14,59.75,0
AQI,0.22,0.21,,,,-0.01,-0.0455,30/1/17,0.21,0.21,0.21,0.45,0.03,15130000,,ASX,48250,-0.02,,0.02,-1450000,97.72,10.48,,0,,,0
AQQ,0.015,0.016,,,,0.002,0.13333,30/1/17,0.016,0.018,0.017,0.045,0.012,12050000,,ASX,262591,0,,0.042,-543956,,0.357,,0,,,0
AQZ,0.78,0.76,,,9/21/2016,-0.02,-0.0256,30/1/17,0.76,0.76,0.76,0.88,0.42,91960000,,ASX,3950,0.12,0.12,1.05,42540000,0.52,0.74,6.5,0.52,6.33,5.85,0
AR1,0.012,0.012,,,,0,0,30/1/17,0.012,0.012,0.012,0.022,0.011,2680000,,ASX,201372,0.024,,0.004,-548259,737.797,3,0.5,0,,,0
ARA,0.63,0.63,,,9/8/16,0.02,0.0317,30/1/17,0.63,0.65,0.65,0.69,0.31,130700000,,ASX,173567,0.05,,0.43,12830000,4.1,1.46,12.04,0,,,0
ARB,16.44,16.34,2.85,0.37,10/6/16,-0.06,-0.0036,30/1/17,16.17,16.71,16.38,18.5,14.46,1300000000,,ASX,157392,0.6,0.66,3.15,69250000,3.65,5.21,27.35,2.04,24.82,22.44,0
ARD,0.027,0.027,,,,0.002,0.07407,30/1/17,0.027,0.029,0.029,0.044,0.018,9230000,,ASX,1587128,-0.008,,0.002,-2090000,,13.5,,0,,,0
ARE,0.006,0.006,,,,0,0,30/1/17,0.006,0.006,0.006,0.028,0.004,3930000,,ASX,140000,-0.016,,0.003,-1150000,316.285,2,,0,,,0
ARF,1.9,1.9,,,9/29/2016,-0.01,-0.0053,30/1/17,1.86,1.91,1.89,2.44,1.65,438410000,,ASX,232553,0.31,0.12,1.28,28840000,13.17,1.49,6,0,15.75,14.54,0
ARG,7.67,7.67,,,,-0.03,-0.0039,30/1/17,7.63,7.67,7.64,7.85,7.11,5190000000,,ASX,98499,0.32,,6.34,220200000,22.86,1.21,23.88,0,,,0
ARM,0.062,0.062,,,,0,0,30/1/17,0.062,0.062,0.062,0.097,0.026,7240000,,ASX,8427,0.015,,0.08,460467,1.981,0.775,4.133,0,,,0
ARO,0.003,0.003,,,,0,0,30/1/17,0.003,0.003,0.003,0.011,0.001,2650000,,ASX,456423,-0.01,,0.002,-716373,,1.5,,0,,,0
ARS,0.105,0.105,,,,0,0,30/1/17,0.105,0.105,0.105,0.19,0.083,7720000,,ASX,6000,-0.025,,0.058,-1760000,,1.81,,0,,,0
ARU,0.083,0.082,,,,0,0,30/1/17,0.082,0.084,0.083,0.085,0.041,36630000,,ASX,258337,-0.072,0,0.223,-3160000,97.324,0.372,,0,,,0
ARV,0.002,0.002,,,,0,0,30/1/17,0.002,0.002,0.002,0.003,0.001,7510000,,ASX,14171524,-0.003,,0,-620115,37.078,,,0,,,0
ASB,1.58,1.58,3.76,0.04,3/8/16,0.05,0.0349,30/1/17,1.58,1.64,1.63,1.95,0.94,567880000,,ASX,342433,-0.24,0.09,1.31,-105690000,0.41,1.2,,2.02,18.11,14.82,0
ASG,2.62,2.6,,,,-0.05,-0.0191,30/1/17,2.52,2.63,2.57,2.66,2.25,72600000,,ASX,78137,0.08,,-0.03,-228250,40710.88,,,0,,,0
ASL,1.42,1.42,0,0,3/18/2015,0.07,0.0493,30/1/17,1.42,1.5,1.49,1.75,0.18,465290000,,ASX,1631076,0.18,0.1,1.94,125300000,0.59,0.73,8.19,-0.8,14.9,12.42,0
ASN,0.047,0.048,,,,-0.001,-0.02128,30/1/17,0.044,0.048,0.046,0.051,0.009,5620000,,ASX,962587,-0.012,,0.011,-1210000,5742601,4.273,,0,,,0
ASP,0.009,0.008,,,10/20/2008,0,0,30/1/17,0.008,0.009,0.009,0.02,0.005,8630000,,ASX,1580309,-0.009,0,0.002,-3160000,0.383,4.5,,0,,,0
AST,1.585,1.585,6.28,0.08,5/19/2016,0,0,30/1/17,1.56,1.585,1.585,1.795,1.4,5650000000,,ASX,4674647,0.083,0.08,0.993,1050000000,3.021,1.596,19.096,-9.06,19.812,19.812,0
ASW,0.81,0.81,,,8/15/2016,0.01,0.0184,30/1/17,0.81,0.83,0.83,0.84,0.6,35480000,,ASX,3169,0.04,,0.17,2920000,5.75,4.94,19.3,0,,,0
ASX,49.75,49.4,6.06,2.17,3/2/16,-0.56,-0.0113,30/1/17,48.76,49.83,49.19,52.41,38.4,9510000000,,ASX,345904,2.2,2.26,19.77,706600000,10.59,2.52,22.32,5.45,21.77,20.84,0
ASY,0.015,0.015,,,,0,0,30/1/17,0.015,0.015,0.015,0.026,0.012,,,ASX,48908,-0.006,,0,0,,,,0,,,0
ATC,0.17,0.17,,,,0,0.0303,30/1/17,0.17,0.17,0.17,0.2,0.08,40020000,,ASX,1309802,-0.01,,0.04,-3240000,,4.71,,0,,,0
ATL,1.39,1.4,,,,0.02,0.0179,30/1/17,1.4,1.43,1.42,1.43,1.22,205840000,,ASX,262184,0.04,0.09,0.32,38910000,1.3,4.37,33.02,0,15.78,14.2,0
ATP,0.04,0.04,,,6/26/2008,0,0.0256,30/1/17,0.04,0.04,0.04,0.05,0.02,16780000,,ASX,2200,0,,0.06,2090000,0.89,0.63,20,0,,,0
ATS,0.25,0.25,,,,0,0,30/1/17,0.25,0.25,0.25,0.28,0.21,55390000,,ASX,170214,-0.24,,0.18,-12470000,4615.75,1.4,,0,,,0
ATU,0.47,0.46,,,,0,0,30/1/17,0.46,0.47,0.47,1.07,0.34,93020000,,ASX,47278,-0.06,-0.95,0.02,-6490000,436.64,29.37,,0,,,0
AUB,10.9,10.89,,,4/8/16,-0.18,-0.0165,30/1/17,10.65,10.89,10.72,12,8.03,684430000,,ASX,22941,0.67,0.63,4.61,61670000,2.98,2.36,16.12,61.79,17.02,16,0
AUC,0.035,0.035,,,,-0.003,-0.08571,30/1/17,0.032,0.035,0.032,0.069,0.025,10480000,,ASX,78129,-0.016,,0.11,-1230000,3293.822,0.318,,0,,,0
AUF,1.22,1.24,,,,0.02,0.0164,30/1/17,1.24,1.24,1.24,1.35,1.17,,,ASX,27300,,,0,0,,,,0,,,0
AUI,7.76,7.72,,,,-0.05,-0.0064,30/1/17,7.71,7.75,7.71,7.9,6.73,951210000,,ASX,10858,0.35,,6.76,0,19.79,1.15,21.9,0,,,0
AUK,0.013,0.013,,,,0,0,30/1/17,0.013,0.013,0.013,0.016,0.001,4110000,,ASX,30000,-0.003,,0.027,-896978,,0.481,,0,,,0
AUQ,0.018,0.017,,,,-0.001,-0.05556,30/1/17,0.017,0.017,0.017,0.033,0.014,10070000,,ASX,660131,-0.074,,0.021,-199421,53.404,0.857,,0,,,0
AUZ,0.009,0.009,,,,0,0,30/1/17,0.008,0.009,0.009,0.035,0.005,9970000,,ASX,916078,-0.001,,0.004,-636259,,2.25,,0,,,0
AVB,0.079,0.079,,,,0.003,0.03797,30/1/17,0.079,0.083,0.082,0.084,0.048,201470000,,ASX,5283907,-0.001,0,0.035,2430000,14.458,2.257,,0,,8.2,0
AVD,0.02,0.02,,,,0,0,30/1/17,0.02,0.02,0.02,0.03,0.01,3560000,,ASX,100000,-0.02,,0.03,-954559,171.68,0.8,,0,,,0
AVG,0.52,0.53,,,10/29/2014,0,0.0095,30/1/17,0.52,0.53,0.53,0.66,0.37,123100000,,ASX,50615,-0.01,0.02,1.26,17690000,0.5,0.42,,0,26.5,13.25,0
AVH,0.105,0.11,,,,0.01,0.09524,30/1/17,0.11,0.12,0.115,0.153,0.088,61270000,,ASX,204272,-0.016,-0.02,0.013,-11270000,55.827,8.077,,0,,11.5,0
AVI,0.019,0.019,,,,-0.001,-0.05263,30/1/17,0.018,0.019,0.018,0.057,0.001,6900000,,ASX,369426,-0.01,0,0.105,-1550000,460.05,0.181,,0,,,0
AVJ,0.6,0.6,0,0,9/8/16,0.005,0.00833,30/1/17,0.6,0.61,0.605,0.725,0.5,231160000,,ASX,28419,0.107,0.11,0.952,56500000,0.543,0.63,5.654,-3.68,5.5,6.05,0
AVL,0.016,0.016,,,,0,0,30/1/17,0.016,0.016,0.016,0.028,0.007,17240000,,ASX,3769757,-0.001,,0.018,-1270000,59.434,0.889,,0,,,0
AVN,2.27,2.3,,,9/29/2016,0.03,0.0132,30/1/17,2.28,2.34,2.3,2.55,1.98,,,ASX,157810,0.19,0.18,0,0,,,,0.73,12.78,12.11,0
AVQ,0.16,0.16,,,,-0.003,-0.01875,30/1/17,0.155,0.16,0.157,0.39,0.12,52970000,,ASX,441583,-0.066,-0.01,0.021,-9640000,2999.207,7.619,,0,,7.85,0
AWC,1.96,1.96,5.12,0.07,8/30/2016,0.005,0.00255,30/1/17,1.95,1.98,1.965,2.04,0.98,5660000000,,ASX,9878992,-0.009,0.04,0.723,0,18814.791,2.711,,1.56,49.125,21.833,0
AWE,0.62,0.62,,,12/3/08,0,-0.0081,30/1/17,0.6,0.62,0.61,0.95,0.36,321310000,,ASX,691617,-0.69,-0.02,0.83,4980000,2.23,0.74,,-0.04,,61,0
AWY,0.041,0.043,,,,0.002,0.04878,30/1/17,0.043,0.043,0.043,0.06,0.03,6590000,,ASX,20930,-0.004,,0.013,-66717,999.883,3.154,,0,,,0
AXE,0.077,0.075,,,,-0.008,-0.1039,30/1/17,0.068,0.075,0.069,0.115,0.058,7600000,,ASX,347323,-0.015,,0.141,-1250000,131.482,0.546,,0,,,0
AXL,1.33,1.33,,,,0,0,30/1/17,1.33,1.33,1.33,1.33,1.07,36710000,,ASX,5000,0.06,,0.24,0,6.95,5.52,22.54,0,,,0
AXP,1,1.01,,,,0.02,0.02,30/1/17,1,1.03,1.02,1.49,0.78,242350000,,ASX,335150,-0.06,-0.06,0.09,-14960000,514.23,10.53,,0,,,0
AXZ,0.37,0.37,,,,0,0,30/1/17,0.37,0.37,0.37,0.4,0.08,39980000,,ASX,3000,-0.17,,-0.08,-5470000,1019.56,,,0,,,0
AYF,6.02,6.05,,,3/27/2015,0.03,0.005,30/1/17,6.05,6.05,6.05,6.2,5.6,,,ASX,3500,,,0,0,,,,0,,,0
AYR,0.01,0.01,,,,-0.001,-0.1,30/1/17,0.009,0.011,0.009,0.018,0.005,6410000,,ASX,28112479,-0.001,,0.005,-351880,,2,,0,,,0
AYS,2.11,2.11,,,3/23/2016,-0.04,-0.019,30/1/17,2.05,2.12,2.07,3.28,1.3,373150000,,ASX,320136,0.07,0.15,0.18,32860000,1.5,11.79,31.36,0.42,13.8,12.18,0
AZJ,4.96,4.94,6.4,0.24,8/29/2016,-0.05,-0.0101,30/1/17,4.89,4.96,4.91,5.3,3.35,10070000000,,ASX,3801787,0.03,0.27,2.79,1400000000,2.94,1.78,144.41,4.92,18.19,18.19,0
AZM,0.029,0.028,,,,-0.001,-0.03448,30/1/17,0.028,0.029,0.028,0.066,0.025,16310000,,ASX,479565,-0.01,-0.04,0.001,-3290000,531.404,29,,0,,,0
AZS,0.019,0.019,,,,0,0,30/1/17,0.019,0.019,0.019,0.053,0.016,31770000,,ASX,635606,-0.005,,0.011,-6220000,53.903,1.727,,0,,,0
AZV,0.077,0.077,,,3/14/2008,0,0,30/1/17,0.077,0.077,0.077,0.104,0.04,14610000,,ASX,45700,-0.019,0.01,0.064,-3830000,0.463,1.203,,0,,,0
