"symbol","previousClose","dividendYield","dividendPerShare","exDividendDate","change","changeInPercent","lastTradeDate","daysLow","daysHigh","lastTradePriceOnly","52WeekHigh","52WeekLow","marketCapitalization","sharesOwned","stockExchange","volume","earningsPerShare","epsEstimateCurrentYear","bookValue","ebitda","pricePerSales","pricePerBook","peRatio","pegRatio","pricePerEpsEstimateCurrentYear","pricePerEpsEstimateNextYear","shortRatio","FIRMMCRT","FXRUSD","GRCPAIAD","GRCPRCAD","GRCPNRAD","GRCPBMAD","GRCPBCAD","GRCPAISAD","GRCPBCSAD","H01_GGDPCVGDP","H01_GGDPCVGDPFY","640106_A3597525W","H05_GLFSEPTPOP","allordpreviousclose","allordchange","allorddayslow","allorddayshigh","asxpreviousclose","asxchange","asxdayslow","asxdayshigh"
"TYK",0.008,,,,-0.001,-0.125,"2017-02-06",0.007,0.007,0.007,0.022,0.005,1990000,,"ASX",1388000,-0.014,,0.002,"-218092.00",6.459,4,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"TYX",0.031,,,,-0.002,-0.06452,"2017-02-06",0.029,0.03,0.029,0.048,0.02,9790000,,"ASX",379532,-0.006,,0.067,-1730000,4.717,0.463,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"TZL",0.049,,,,-0.001,-0.020409999999999998,"2017-02-06",0.048,0.049,0.048,0.12,0.046,24090000,,"ASX",122516,-0.015,0,0.028,-5250000,1.181,1.75,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"TZN",0.145,,,,-0.01,-0.06897,"2017-02-06",0.135,0.145,0.135,0.18,0.08,242460000,,"ASX",81077,-0.002,0.01,0.018,-3800000,,8.056,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"UBA",18.95,,,,-0.12,-0.0063,"2017-02-06",18.83,19.01,18.83,19.49,15.67,,,"ASX",1150,,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"UBE",18.4,,,,0.1,0.0054,"2017-02-06",18.5,18.5,18.5,19.81,16.84,,,"ASX",73,,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"UBI",0.34,,,,0,-0.0149,"2017-02-06",0.33,0.33,0.33,0.42,0.24,58150000,,"ASX",4055,-0.04,-0.04,0.05,-1470000,3.45,6.98,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"UBJ",20.29,,,,0.15,0.0074,"2017-02-06",20.44,20.44,20.44,21.13,17.53,,,"ASX",47,,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"UBN",0.13,,,,0,0,"2017-02-06",0.13,0.13,0.13,0.7,0.11,33560000,,"ASX",90650,-0.04,-0.01,0.19,-9320000,3.98,0.68,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"UBW",21.05,,,,0.1,0.0048,"2017-02-06",21.15,21.16,21.15,22,18.62,,,"ASX",500,,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"UEQ",0.012,,,,0,0,"2017-02-06",0.012,0.012,0.012,0.019,0.003,7420000,,"ASX",45000,0.001,,0.035,"-214095.00",,0.343,12,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"UNS",0.049,,,,0,0,"2017-02-06",0.048,0.049,0.049,0.295,0.039,"813057.00",,"ASX",64498,-6.056,-0.12,-6.237,-62070000,0.061,,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"UNV",0.135,,,,0,0,"2017-02-06",0.13,0.135,0.135,0.23,0.12,69260000,,"ASX",120033,0.017,0.05,0.144,16950000,0.71,0.938,7.941,0,2.7,2.25,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"UPD",0.455,,,,0,0,"2017-02-06",0.445,0.455,0.455,0.65,0.165,222460000000,,"ASX",56569,,,0,"0.00",,,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"URF",2.01,,,"6/29/2016",-0.03,-0.0149,"2017-02-06",1.98,2.02,1.98,2.29,1.87,,,"ASX",138114,-0.08,,0,"0.00",,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"USA",0.01,,,,0.001,0.1,"2017-02-06",0.011,0.011,0.011,0.023,0.006,2490000,,"ASX",35000,-0.004,,0.001,"-457547.00",92.825,10,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"UTR",0.033,,,,-0.001,-0.030299999999999997,"2017-02-06",0.031,0.032,0.032,0.073,0.027,,,"ASX",309942,,,0,"0.00",,,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VAE",53,,,,-0.05,-0.0009,"2017-02-06",52.9,53.7,52.95,54.35,45.61,,,"ASX",119,,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VAH",0.2,,,"2/25/2008",0,-0.024399999999999998,"2017-02-06",0.19,0.21,0.2,0.49,0.19,810340000,,"ASX",3190353,-0.07,0.01,0.22,348100000,0.17,0.91,,0,,20,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VAN",0.044,,,,-0.003,-0.06817999999999999,"2017-02-06",0.041,0.044,0.041,0.077,0.015,,,"ASX",111000,-0.01,,0,"0.00",,,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VBS",1.73,,,,0,0,"2017-02-06",1.73,1.73,1.73,1.73,1.2,40430000,,"ASX",7958,-0.16,,0.16,-3890000,538.62,10.81,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VCF",51.22,,,,0,0,"2017-02-06",51.17,51.29,51.22,53.33,50.35,,,"ASX",8745,,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VCX",2.85,,,"6/29/2016",-0.03,-0.0105,"2017-02-06",2.82,2.88,2.82,3.6,2.7,11160000000,,"ASX",8842650,0.24,0.18,2.74,867600000,8.45,1.04,11.6,5.37,15.67,14.84,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VELCP",11.85,,,"10/13/2016",-0.35,-0.029500000000000002,"2017-02-06",11.5,11.5,11.5,11.6,7.61,102040000,,"ASX",400,0.51,,14.8,"0.00",31.76,0.8,22.46,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VEQ",46.59,,,,0.06,0.0013,"2017-02-06",46.65,46.65,46.65,50.39,42.48,,,"ASX",434,,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VGAD",57.65,,,,0.53,0.0092,"2017-02-06",58.08,58.21,58.18,58.66,45.65,,,"ASX",4801,,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VGE",55.55,,,,0.25,0.0045000000000000005,"2017-02-06",55.79,56.35,55.8,57.42,45.86,,,"ASX",4018,,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VGS",57.59,,,,0.36,0.0063,"2017-02-06",57.7,58.01,57.95,60.78,51.89,,,"ASX",25191,,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VHT",0.57,,,,0.03,0.0435,"2017-02-06",0.57,0.6,0.6,0.87,0.31,74570000,,"ASX",83864,-0.32,-0.06,0.04,-4980000,38.38,15.54,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VIC",0.014,,,,0,0,"2017-02-06",0.014,0.014,0.014,0.195,0.008,,,"ASX",1332772,-0.018,,0,"0.00",,,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VIF",51.7,,,,-0.22,-0.0043,"2017-02-06",51.48,51.69,51.48,54.2,50.86,,,"ASX",9792,,,0,,,,,0,,,,1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VIP",0.11,,,,0,0,"2017-02-06",0.11,0.11,0.11,0.26,0.05,35350000,,"ASX",5000,0,,0.02,1140000,4.44,5.24,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VIV",0.047,,,,-0.003,-0.06383,"2017-02-06",0.044,0.047,0.044,0.091,0.044,15950000000,,"ASX",522700,-0.018,,0,"0.00",,,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VKA",0.02,,,,-0.002,-0.1,"2017-02-06",0.018,0.019,0.018,0.033,0.013,4520000,,"ASX",4225000,-0.003,,0.021,"-753817.00",,0.952,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VLA",1.05,,,,0.06,0.0521,"2017-02-06",1.06,1.11,1.11,1.35,0.63,266279999.99999997,,"ASX",208518,-0.04,-0.04,0.21,-7710000,54.37,5.02,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VLW",2.36,,,"9/1/2016",-0.01,-0.0042,"2017-02-06",2.35,2.38,2.35,2.55,1.96,259310000,,"ASX",61042,0.3,0.32,2.15,55160000,0.67,1.1,7.81,1.21,7.34,6.91,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VML",0.017,,,,0,0,"2017-02-06",0.017,0.018,0.017,0.027,0.008,8180000,,"ASX",202719,-0.003,,0.01,"-659316.00",489.097,1.7,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VMS",0.03,,,,0,-0.0323,"2017-02-06",0.03,0.03,0.03,0.07,0.01,9500000,,"ASX",199390,-0.01,0.01,0.01,-2390000,104.86,2.58,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VMT",0.076,,,,0.002,0.02632,"2017-02-06",0.075,0.078,0.078,0.35,0.064,12340000,,"ASX",145610,-0.015,0.03,0.212,2120000,0.296,0.358,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VMY",0.24,,,,0,0,"2017-02-06",0.24,0.24,0.24,0.4,0.22,55140000,,"ASX",73433,-0.05,-0.05,-0.02,-11740000,5.51,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VOC",4.05,5.41,0.18,"9/19/2016",0.04,0.009899999999999999,"2017-02-06",4.03,4.11,4.09,9.4,3.69,2160000000,,"ASX",3542627,0.19,0.34,6.01,203730000,2.58,0.67,21.76,0.96,12.03,10.76,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VPC",0.014,,,,0.003,0.21428999999999998,"2017-02-06",0.016,0.018,0.017,0.068,0.015,11530000,,"ASX",2401899,-0.012,0,0.013,-3180000,6.636,1.077,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VRC",0.044,,,,-0.001,-0.02273,"2017-02-06",0.043,0.046,0.043,0.15,0.031,40870000,,"ASX",372915,-0.007,,0.02,-2780000,1735.183,2.2,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VRI",0.045,,,,0,0,"2017-02-06",0.044,0.045,0.045,0.115,0.039,,,"ASX",671362,,,0,"0.00",,,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VRL",3.92,,,"9/13/2016",-0.03,-0.0077,"2017-02-06",3.89,3.95,3.89,7,3.89,626690000,,"ASX",167691,0.1,0.28,2.89,147610000,0.6,1.36,40.1,5.05,13.89,11.44,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VRM",0.036,,,,0.001,0.02778,"2017-02-06",0.037,0.037,0.037,0.037,0.037,35660000,,"ASX",524000,-0.013,,0.055,-1420000,,0.655,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VRS",0.23,,,,-0.005,-0.02174,"2017-02-06",0.225,0.227,0.225,0.227,0.155,59960000,,"ASX",237551,0.074,0.02,0.2,15130000,0.507,1.15,3.041,0,11.25,7.5,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VRT",5.22,,,"9/15/2016",-0.11,-0.021099999999999997,"2017-02-06",5.08,5.23,5.11,8.37,4.94,408470000,,"ASX",741608,0.41,0.41,2.98,64950000,1.59,1.75,12.52,1.39,12.46,11.36,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VRX",0.018,,,,0,0,"2017-02-06",0.018,0.018,0.018,0.031,0.012,2480000,,"ASX",10000,-0.073,,0.023,"-489335.00",35.921,0.783,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VTG",3.31,,,"3/11/2016",0.04,0.0121,"2017-02-06",3.3,3.39,3.35,5.47,2.24,507990000,,"ASX",479131,0.23,0.26,0.45,56130000,0.78,7.39,14.32,1.49,12.88,11.55,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VVR",2.34,,,,0,0,"2017-02-06",2.32,2.35,2.34,2.63,2.02,,,"ASX",342446,,0.05,0,"0.00",,,,14.12,46.8,16.71,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"VXR",0.007,,,,0,0,"2017-02-06",0.007,0.007,0.007,0.015,0.002,18280000,,"ASX",1084000,-0.002,-0.01,0.007,"-131959.00",23.016,1,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"WAA",1.14,,,,0.01,0.0088,"2017-02-06",1.12,1.15,1.15,1.23,1,,,"ASX",62760,0.09,,0,"0.00",,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"WAF",0.3,,,,-0.005,-0.01667,"2017-02-06",0.29,0.305,0.295,0.445,0.048,120620000,,"ASX",671256,-0.026,-0.01,0.008,-7110000,3505.126,37.5,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"WAM",2.42,,,,0,0,"2017-02-06",2.41,2.43,2.42,2.45,2.11,,,"ASX",422163,0.21,,0,"0.00",,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"WAX",1.51,,,"10/12/2015",0.01,0.0066,"2017-02-06",1.52,1.53,1.52,1.66,1.27,,,"ASX",207462,0.15,,0,"0.00",,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"WBA",1.33,,,"10/2/2015",0.04,0.0301,"2017-02-06",1.31,1.37,1.37,1.42,1.05,480520000,,"ASX",200251,-0.23,0.06,1.19,-22760000,3.63,1.12,,0,22.83,17.12,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"WBC",31.89,8.36,1.95,"11/14/2016",0.16,0.005,"2017-02-06",32.04,32.43,32.05,34.08,27.57,106950000000,,"ASX",5644895,2.18,2.4,17.42,"0.00",5.36,1.83,14.72,2.79,13.35,12.92,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"WBT",0.03,,,,0,0.0345,"2017-02-06",0.03,0.03,0.03,0.07,0.02,,,"ASX",264516,,,0,"0.00",,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"WCB",8.85,,,"9/3/2013",0,0,"2017-02-06",8.85,8.85,8.85,9.04,6.2,579770000,,"ASX",250,0.43,0.46,5.87,32470000,0.86,1.51,20.82,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"WCN",0.01,,,,-0.001,-0.1,"2017-02-06",0.008,0.01,0.009,0.011,0.006,13750000,,"ASX",38809761,-0.003,,0.002,-3410000,,5,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"WCP",0.085,,,"10/11/2001",0.001,0.01176,"2017-02-06",0.082,0.086,0.086,0.095,0.013,34210000,,"ASX",242887,-0.001,,0.005,"-525794.00",,17,,0,,,"0.000",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"WDE",0.84,,,,0,0,"2017-02-06",0.84,0.84,0.84,0.86,0.72,106090000000,,"ASX",8300,,,0,"0.00",,,,0,,,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"WEB",11.42,0,0,"9/21/2016",0.03,0.0026,"2017-02-06",11.42,11.65,11.45,12.2,4.44,1050000000,,"ASX",260515,0.27,0.39,1.65,33500000,6.77,6.9,42.57,1.05,29.36,23.85,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
"WES",40.55,6.57,2.02,"8/29/2016",-0.29,-0.0072,"2017-02-06",40.14,40.94,40.26,46.06,38.62,45340000000,,"ASX",1999525,0.36,2.52,20.38,4340000000,0.69,1.99,111.22,1.76,15.98,15.37,"0.00",1.5,0.7653,120.91477674298,99.995857921983,124.61739053867,107.21766156621,146.7719722171,123.03288567613,151.16425984432,417688,0.325657129565,110,60.946153856675,5672.5,-7.1,5659.2,5708.6,5621.6,-6,5609.4,5659.1
