"symbol","previousClose","open","dividendYield","dividendPerShare","exDividendDate","change","changeInPercent","lastTradeDate","daysLow","daysHigh","lastTradePriceOnly","52WeekHigh","52WeekLow","marketCapitalization","sharesOwned","stockExchange","volume","earningsPerShare","epsEstimateCurrentYear","bookValue","ebitda","pricePerSales","pricePerBook","peRatio","pegRatio","pricePerEpsEstimateCurrentYear","pricePerEpsEstimateNextYear","shortRatio"
"BHL",0.2,0.2,,,,0,0,"2017-02-02",0.2,0.2,0.2,0.23,0.15,50000000,,"ASX",10000,,,0.18,6470000,2.51,1.13,,0,,,"0.00"
"BHP",27.08,27.25,1.48,0.3,"9/1/2016",-0.04,-0.0015,"2017-02-02",26.93,27.34,27.04,27.95,14.17,143920000000,,"ASX",4417310,-1.2,1.31,10.2,11480000000,4.6,2.65,,0.21,20.64,23.93,"0.00"
"BID",0.055,0.056,,,,0.001,0.01818,"2017-02-02",0.056,0.056,0.056,0.18,0.053,17980000,,"ASX",31811,,,-0.002,"0.00",26.193,,,0,,,"0.000"
"BIG",0.4,0.41,,,,-0.03,-0.0633,"2017-02-02",0.36,0.41,0.37,0.44,0.09,42670000,,"ASX",204173,-0.07,-0.02,0.02,-7710000,17.24,23.24,,0,,,"0.00"
"BIS",0.39,0.39,,,"11/7/2016",0.005,0.01282,"2017-02-02",0.39,0.395,0.395,0.53,0.335,17410000,,"ASX",16610,0.034,,0.511,3800000,0.312,0.763,11.618,0,,,"0.000"
"BIT",0.036,0.035,,,,-0.001,-0.02778,"2017-02-02",0.034,0.035,0.035,0.105,0.034,10980000,,"ASX",557238,-0.01,,0.01,-3070000,7.296,3.6,,0,,,"0.000"
"BKI",1.71,1.7,,,,-0.01,-0.0058,"2017-02-02",1.7,1.71,1.7,1.71,1.54,1030000000,,"ASX",111088,0.08,,1.51,41470000,24.16,1.13,22.37,0,,,"0.00"
"BKL",113.8,113.8,,,"9/6/2016",-1.1,-0.0097,"2017-02-02",111.5,114.11,112.7,204.87,97.91,1940000000,,"ASX",50364,5.19,4.39,10.35,138790000,3.35,11,21.7,22.39,25.67,21.47,"0.00"
"BKM",0.001,0.001,,,,0,0,"2017-02-02",0.001,0.001,0.001,0.002,0.001,1520000,,"ASX",549996,0,,0,"-299481.00",1.25,,,0,,,"0.000"
"BKN",3.24,3.24,0,0,"8/18/2014",-0.03,-0.009300000000000001,"2017-02-02",3.2,3.26,3.21,3.31,0.41,549000000,,"ASX",3401930,-1.15,0.2,1.97,72190000,0.68,1.65,,1.13,16.05,13.96,"0.00"
"BKP",0.001,0.001,,,,0,0,"2017-02-02",0.001,0.001,0.001,0.002,0.001,2230000,,"ASX",1020000,0,,0.006,"446787.00",2.027,0.167,,0,,,"0.000"
"BKT",0.14,0.14,,,,0.01,0.07139999999999999,"2017-02-02",0.14,0.15,0.15,0.22,0.03,43560000,,"ASX",400753,0,,0.04,-1610000,,4,,0,,,"0.00"
"BKW",12.75,12.75,0,0,"4/11/2016",-0.07,-0.0055000000000000005,"2017-02-02",12.67,12.78,12.68,16.06,12.29,1890000000,,"ASX",118867,0.53,1.08,12.36,87020000,2.53,1.03,24.11,-3.02,11.74,13.63,"0.00"
"BKY",1.09,1.09,,,,0,0.0046,"2017-02-02",1.06,1.1,1.09,1.19,0.42,216170000,,"ASX",376389,-0.08,-0.06,0.13,-13500000,864.64,8.16,,0,,,"0.00"
"BLA",6.75,6.84,,,"9/1/2016",0.15,0.0222,"2017-02-02",6.66,6.92,6.9,8.99,4.95,464740000,,"ASX",75106,0.2,0.37,1.93,18880000,6.41,3.5,35.2,0.76,18.65,14.38,"0.00"
"BLD",5.71,5.72,,,"8/30/2016",-0.02,-0.0034999999999999996,"2017-02-02",5.66,5.81,5.69,7.28,4.93,4230000000.0000005,,"ASX",8111513,0.34,0.33,4.72,508300000,0.98,1.21,16.83,1.16,17.24,15.38,"0.00"
"BLG",0.25,0.25,,,,-0.02,-0.08,"2017-02-02",0.23,0.25,0.23,0.41,0.05,81470000,,"ASX",705318,-0.01,-0.01,0.04,-2750000,240.55,6.25,,0,,23,"0.00"
"BLK",0.76,0.765,,,,0.015,0.01974,"2017-02-02",0.755,0.78,0.775,1.175,0.295,218660000,,"ASX",569975,-0.037,0.05,0.135,-5230000,,5.63,,0,15.5,4.844,"0.000"
"BLT",0.12,0.12,,,,-0.01,-0.0435,"2017-02-02",0.11,0.12,0.11,0.28,0.09,16120000.000000002,,"ASX",297538,-0.1,0.45,0.14,-11490000,1.75,0.85,,0,,,"0.00"
"BLX",1.7,1.68,,,"9/1/2016",0.03,0.0176,"2017-02-02",1.68,1.78,1.73,2.15,1.18,372220000,,"ASX",108238,0.09,0.09,0.27,29710000,1.86,6.37,20.35,2.04,19.22,17.3,"0.00"
"BLY",0.125,0.125,0,0,"3/8/2013",0,0,"2017-02-02",0.125,0.13,0.125,0.19,0.047,116650000,,"ASX",36108,-0.266,-0.11,-0.276,-106050000,0.177,,,0.02,,,"0.000"
"BLZ",0.033,0.033,,,,0.003,0.09090999999999999,"2017-02-02",0.033,0.036,0.036,0.085,0.029,4540000,,"ASX",113090,-0.029,,0.017,-1700000,4620,1.941,,0,,,"0.000"
"BMG",0.01,0.01,,,,-0.001,-0.1,"2017-02-02",0.009,0.01,0.009,0.018,0.007,"575298.00",,"ASX",9713946,-0.042,,-0.017,"-546507.00",4993.906,,,0,,,"0.000"
"BML",0.003,0.002,,,,-0.001,-0.33332999999999996,"2017-02-02",0.002,0.002,0.002,0.007,0.001,2320000,,"ASX",250000,-0.001,,0.006,"-750288.00",92.52,0.5,,0,,,"0.000"
"BMN",0.079,0.08,,,,0.003,0.037970000000000004,"2017-02-02",0.075,0.082,0.082,0.082,0.02,58220000,,"ASX",3704979,0,-0.02,0.071,-3150000,,1.113,,0,,,"0.000"
"BMP",0.335,0.325,,,,-0.01,-0.029849999999999998,"2017-02-02",0.31,0.325,0.325,0.507,0.159,17920000,,"ASX",21166,-0.132,,0.041,-2210000,17.032,8.171,,0,,,"0.000"
"BMT",0.2,0.19,,,,0,0,"2017-02-02",0.19,0.2,0.2,0.32,0.15,3030000,,"ASX",215000,,,0.02,"0.00",,10,,0,,,"0.00"
"BNO",0.345,0.35,,,,0.02,0.057969999999999994,"2017-02-02",0.345,0.365,0.365,0.5,0.23,175560000,,"ASX",196907,-0.036,0.12,0.088,-14160000,8.629,3.92,,0,3.042,1.825,"0.000"
"BNR",0.033,0.033,,,,0,0,"2017-02-02",0.033,0.033,0.033,0.097,0.023,5920000,,"ASX",28600,-0.007,,0.008,"-123323.00",,4.125,,0,,,"0.000"
"BOC",0.18,0.185,,,"2/22/2002",0.005,0.02778,"2017-02-02",0.185,0.185,0.185,0.31,0.14,74200000,,"ASX",15945,,,0,"0.00",,,,0,,,"0.000"
"BOE",0.068,0.067,,,,-0.002,-0.02941,"2017-02-02",0.066,0.068,0.066,0.078,0.036,58480000,,"ASX",2693147,-0.004,,0.011,-2320000,359.787,6.182,,0,,,"0.000"
"BOL",0.115,0.115,,,"2/27/2009",0,0,"2017-02-02",0.115,0.115,0.115,0.135,0.063,54610000,,"ASX",72480,-0.064,-0.01,0.354,9850000,0.358,0.325,,0,,,"0.000"
"BOQ",11.92,11.98,9.77,0.8,"10/27/2016",-0.17,-0.0143,"2017-02-02",11.66,12.03,11.75,13.5,9.7,4470000000,,"ASX",2053934,0.86,0.94,9.43,"0.00",4.32,1.26,13.73,6.98,12.5,12.24,"0.00"
"BPF",0.25,0.25,,,,-0.01,-0.0204,"2017-02-02",0.23,0.25,0.24,0.56,0.21,37790000,,"ASX",157286,0.01,,0.13,3420000,0.82,1.87,20,0,,,"0.00"
"BPH",0.006,0.006,,,,-0.001,-0.16667,"2017-02-02",0.005,0.006,0.005,0.013,0.004,1790000,,"ASX",3511250,-0.002,,0.087,"-352587.00",11.821,0.069,,0,,,"0.000"
"BPL",0.053,0.053,,,,-0.008,-0.15094,"2017-02-02",0.042,0.053,0.045,0.14,0.003,6560000,,"ASX",901176,-0.006,,0.031,"-667496.00",25.573,1.71,,0,,,"0.000"
"BPS",0.97,0.95,,,"4/1/2016",-0.03,-0.030899999999999997,"2017-02-02",0.94,0.95,0.94,1.07,0.75,55050000,,"ASX",217500,0.12,0.14,0.63,8950000,1.13,1.55,8.03,0,6.71,5.88,"0.00"
"BPT",0.755,0.755,1.81,0.01,"9/8/2016",0.02,0.02649,"2017-02-02",0.755,0.775,0.775,0.94,0.365,1440000000,,"ASX",6478282,-0.396,0.07,0.577,177500000,2.518,1.308,,0.13,11.071,8.611,"0.000"
"BRB",0.57,0.59,,,,-0.015,-0.02632,"2017-02-02",0.55,0.59,0.555,0.76,0.08,55280000,,"ASX",389999,-0.028,,0.018,-2190000,1040.272,31.667,,0,,,"0.000"
"BRC",0.1,0.1,,,,0,0,"2017-02-02",0.1,0.1,0.1,0.19,0.01,14950000,,"ASX",52839,-0.03,-0.01,0.16,-2690000,5.07,0.63,,0,,10,"0.00"
"BRG",8.4,8.42,,,"9/15/2016",-0.07,-0.0083,"2017-02-02",8.29,8.49,8.33,9.72,5.48,1080000000,,"ASX",111358,0.39,0.41,1.89,75750000,1.9,4.44,21.58,3.5,20.32,18.11,"0.00"
"BRK",0.013,0.013,,,,0,0,"2017-02-02",0.013,0.013,0.013,0.015,0.007,6500000,,"ASX",80000,-0.004,,0.001,"0.00",232.533,13,,0,,,"0.000"
"BRL",0.064,0.064,,,,-0.002,-0.03125,"2017-02-02",0.062,0.064,0.062,0.12,0.012,59800000,,"ASX",322048,0.001,-0.01,0.015,7750000,1.675,4.267,62,0,,,"0.000"
"BRN",0.265,0.26,,,,-0.01,-0.03774,"2017-02-02",0.245,0.27,0.255,0.365,0.105,187050000,,"ASX",6894763,-0.055,,0.004,-5210000,18671.516,66.25,,0,,,"0.000"
"BRU",0.18,0.18,,,,0.005,0.02778,"2017-02-02",0.18,0.19,0.185,0.305,0.18,62900000,,"ASX",250908,-0.102,-0.05,0.247,-8480000,22.467,0.729,,0,,,"0.000"
"BSA",0.36,0.36,,,"3/18/2013",-0.01,-0.0278,"2017-02-02",0.35,0.36,0.35,0.4,0.16,148020000,,"ASX",270677,0,0.02,0.1,18780000,0.3,3.67,,0,11.67,11.67,"0.00"
"BSE",0.245,0.25,,,,0.01,0.040819999999999995,"2017-02-02",0.25,0.26,0.255,0.26,0.024,186720000,,"ASX",11074067,-0.034,0.05,0.296,59690000,1.061,0.828,,0.02,5.1,3.188,"0.000"
"BSL",11.12,11.21,0.97,0.07,"9/9/2016",-0.13,-0.011699999999999999,"2017-02-02",10.94,11.34,10.99,11.4,4.16,6280000000,,"ASX",2563067,0.6,1.04,7.87,843300000,0.69,1.41,18.29,0.41,10.57,11.45,"0.00"
"BSM",0.013,0.013,,,,0,0,"2017-02-02",0.013,0.013,0.013,0.025,0.004,5980000,,"ASX",4000,0.002,,0.011,-1460000,,1.182,6.5,0,,,"0.000"
"BSR",0.028,0.028,,,,-0.002,-0.07143,"2017-02-02",0.026,0.028,0.026,0.048,0.01,42620000,,"ASX",1605830,-0.001,,0.029,-1150000,3060.249,0.966,,0,,,"0.000"
"BSX",0.2,0.2,,,,0,0,"2017-02-02",0.2,0.2,0.2,0.2,0.2,7160000000,,"ASX",87500,,,0.02,"0.00",,10,,0,,,"0.00"
"BTI",1.025,1.03,,,,0,0,"2017-02-02",1.025,1.03,1.025,1.3,0.935,103370000,,"ASX",15789,0.124,,1.089,"0.00",5.599,0.941,8.266,0,,,"0.000"
"BTT",9.27,9.19,,,"5/26/2016",0.04,0.0043,"2017-02-02",9.19,9.37,9.31,11.63,7.19,2460000000,,"ASX",654095,0.54,0.52,2.82,193700000,4.92,3.29,17.3,1.87,17.9,15.26,"0.00"
"BUB",0.18,0.175,,,,0.005,0.02778,"2017-02-02",0.175,0.2,0.185,0.45,0.175,,,"ASX",6615834,,,0,-1020000,,,,0,,,"0.000"
"BUD",0.053,0.054,,,,0.002,0.03774,"2017-02-02",0.053,0.055,0.055,0.2,0.052,44250000,,"ASX",805302,-0.056,,0.016,-25690000,980.73,3.312,,0,,,"0.000"
"BUL",0.042,0.043,,,"3/21/2001",0,0,"2017-02-02",0.042,0.043,0.042,0.047,0.019,47960000,,"ASX",276142,-0.002,-0.01,0.06,-1710000,315.525,0.7,,0,,,"0.000"
"BUX",0.19,0.2,,,,0.02,0.07690000000000001,"2017-02-02",0.2,0.21,0.21,0.21,0.05,18580000,,"ASX",966467,-0.03,,0.02,-2870000,104.73,8.12,,0,,,"0.00"
"BUY",0.008,0.008,,,,0,0,"2017-02-02",0.008,0.008,0.008,0.011,0.007,7630000,,"ASX",515328,-0.005,,0.019,-1180000,7.07,0.421,,0,,,"0.000"
"BVS",1.4,1.42,,,,0.01,0.0070999999999999995,"2017-02-02",1.4,1.42,1.41,1.46,1.1,45220000,,"ASX",133498,-0.2,0.1,-0.38,25000000,0.24,,,0,,,"0.00"
"BWF",0.8,0.81,,,"3/15/2016",0.01,0.0125,"2017-02-02",0.81,0.81,0.81,0.82,0.38,42400000,,"ASX",1000,0.06,,0.33,3890000,3.88,2.45,14.21,0,,,"0.00"
"BWP",2.92,2.91,,,"6/29/2016",0,0,"2017-02-02",2.88,2.93,2.92,3.91,2.75,,,"ASX",871994,0.48,0.17,0,"0.00",,,,4.37,17.18,16.22,"0.00"
"BWR",1.21,1.2,,,"3/15/2016",-0.01,-0.0083,"2017-02-02",1.2,1.2,1.2,1.55,1.06,,,"ASX",800,0.23,,0,"0.00",,,,0,,,"0.00"
"BWX",4.49,4.47,,,"9/5/2016",-0.13,-0.028999999999999998,"2017-02-02",4.36,4.47,4.36,5.7,3.61,399340000,,"ASX",88899,0.13,0.19,0.99,20140000,7.62,4.53,33.54,0,22.95,18.96,"0.00"
"BXB",10.28,10.28,3.09,0.24,"9/7/2016",-0.06,-0.0058,"2017-02-02",10.15,10.33,10.22,13.64,10.05,16210000000,,"ASX",4518551,0.37,0.41,1.86,1560000000,2.9,5.52,27.55,1.94,24.93,22.71,"0.00"
"BXN",0.022,0.019,,,,-0.003,-0.13635999999999998,"2017-02-02",0.019,0.019,0.019,0.03,0.016,3850000,,"ASX",161004,0.001,,0.008,"0.00",2.2,2.75,19,0,,,"0.000"
"BYE",0.13,0.125,,,"6/27/2012",-0.005,-0.03846,"2017-02-02",0.125,0.125,0.125,0.21,0.105,29380000,,"ASX",100000,-0.147,-0.01,0.022,-2290000,,5.909,,0,,,"0.000"
"BYI",1.14,1.1,,,"10/20/2016",-0.04,-0.0351,"2017-02-02",1.1,1.1,1.1,1.32,0.93,67470000,,"ASX",600,0.09,,0.73,7110000,0.69,1.56,12.64,0,,,"0.00"
"BYL",0.14,0.14,,,"3/23/2015",0.005,0.03571,"2017-02-02",0.14,0.145,0.145,0.23,0.079,18460000,,"ASX",54522,-0.411,0.1,0.035,-17740000,0.084,4,,0,,,"0.000"
"CA8",0.2,0.2,,,,0,-0.024399999999999998,"2017-02-02",0.19,0.2,0.2,0.4,0.1,30030000,,"ASX",9980,-0.01,-0.02,0.01,-2089999.9999999998,20.12,14.64,,0,,,"0.00"
"CAA",0.17,0.17,,,"2/25/2004",0.005,0.02941,"2017-02-02",0.17,0.175,0.175,0.21,0.082,83070000,,"ASX",194819,0.012,0.03,0.247,13000000,0.205,0.688,14.583,0.47,5.833,5.833,"0.000"
"CAB",3.64,3.64,0,0,"3/30/2016",-0.09,-0.024700000000000003,"2017-02-02",3.51,3.66,3.55,4.09,2.83,427530000,,"ASX",117887,0.21,0.3,3.23,57050000,2.6,1.13,16.67,-1.18,11.83,12.68,"0.00"
"CAD",0.002,0.002,,,,0,0,"2017-02-02",0.002,0.002,0.002,0.006,0.001,7840000,,"ASX",3176700,-0.001,,0.001,"-357006.00",,2,,0,,,"0.000"
"CAJ",0.12,0.12,,,"9/23/2015",-0.01,-0.04,"2017-02-02",0.12,0.12,0.12,0.22,0.1,62770000,,"ASX",362874,-0.01,0.02,0.16,21240000,0.41,0.77,,0.27,6,6,"0.00"
"CAM",0.915,0.91,,,,0,0,"2017-02-02",0.91,0.915,0.915,0.915,0.745,,,"ASX",86000,-0.008,,0,"0.00",,,,0,,,"0.000"
"CAP",0.06,0.06,,,,-0.003,-0.05,"2017-02-02",0.057,0.06,0.057,0.074,0.022,6600000,,"ASX",270000,-0.012,,0.03,-1210000,60.685,2,,0,,,"0.000"
"CAR",10.25,10.25,,,"3/23/2016",-0.06,-0.0059,"2017-02-02",10.16,10.27,10.19,13.63,9.57,2460000000,,"ASX",1204269,0.45,0.5,1.06,166200000,7.18,9.65,22.49,1.76,20.38,18.53,"0.00"
"CAS",0.1,0.1,,,,0,0,"2017-02-02",0.1,0.1,0.1,0.19,0.09,23810000,,"ASX",144099,-0.05,0,0.08,-6350000,4.11,1.22,,0,,,"0.00"
"CAT",2.42,2.42,,,,-0.06,-0.0248,"2017-02-02",2.35,2.45,2.36,4.29,1.95,284500000,,"ASX",103190,-0.05,0,0.1,-7410000,16.8,24.44,,0,,59,"0.00"
"CAV",0.008,0.009,,,,0.001,0.125,"2017-02-02",0.009,0.01,0.009,0.024,0.005,4120000,,"ASX",3741963,-0.009,,0.003,"-750775.00",123.943,2.667,,0,,,"0.000"
"CAY",0.08,0.085,,,,0.007,0.0875,"2017-02-02",0.08,0.088,0.087,0.18,0.04,16050000,,"ASX",211404,-0.028,,0.006,-2100000,650.8,13.333,,0,,,"0.000"
