symbol,previousClose,open,dividendYield,dividendPerShare,exDividendDate,change,changeInPercent,lastTradeDate,daysLow,daysHigh,lastTradePriceOnly,52WeekHigh,52WeekLow,marketCapitalization,sharesOwned,stockExchange,volume,earningsPerShare,epsEstimateCurrentYear,bookValue,ebitda,pricePerSales,pricePerBook,peRatio,pegRatio,pricePerEpsEstimateCurrentYear,pricePerEpsEstimateNextYear,shortRatio
ARF,1.89,1.89,,,9/29/2016,-0.02,-0.0106,31/1/17,1.86,1.89,1.87,2.44,1.65,433770000,,ASX,317381,0.31,0.12,1.28,28840000,13.1,1.48,5.94,0,15.58,14.38,0
ARG,7.64,7.66,,,,-0.03,-0.0039,31/1/17,7.6,7.66,7.61,7.85,7.11,5170000000,,ASX,109797,0.32,,6.34,220200000,22.77,1.2,23.78,0,,,0
ARO,0.003,0.003,,,,0,0,31/1/17,0.003,0.003,0.003,0.011,0.001,2650000,,ASX,540000,-0.01,,0.002,-716373,,1.5,,0,,,0
ARS,0.1,0.1,,,,0,-0.0476,31/1/17,0.1,0.1,0.1,0.19,0.08,7350000,,ASX,25000,-0.03,,0.06,-1760000,,1.81,,0,,,0
ARU,0.083,0.08,,,,-0.007,-0.08434,31/1/17,0.075,0.08,0.076,0.085,0.041,33540000,,ASX,913505,-0.072,0,0.223,-3160000,97.324,0.372,,0,,,0
ARV,0.002,0.003,,,,0.001,0.5,31/1/17,0.002,0.003,0.003,0.003,0.001,11270000,,ASX,36487693,-0.003,,0,-620115,37.078,,,0,,,0
ARX,0.53,0.53,,,,0,0,31/1/17,0.53,0.53,0.53,1,0.22,1720000,,ASX,1,-0.39,,1.86,-944739,3.4,0.28,,0,,,0
ASB,1.63,1.62,3.76,0.04,3/8/16,-0.03,-0.0184,31/1/17,1.58,1.64,1.6,1.95,0.94,557430000,,ASX,228466,-0.24,0.09,1.31,-105690000,0.42,1.24,,2.02,17.78,14.55,0
ASG,2.57,2.5,,,,-0.02,-0.0078,31/1/17,2.5,2.61,2.55,2.66,2.25,72030000,,ASX,10452,0.08,,-0.03,-228250,39933.95,,,0,,,0
ASL,1.49,1.49,0,0,3/18/2015,-0.09,-0.0604,31/1/17,1.4,1.52,1.4,1.75,0.18,437190000,,ASX,774254,0.18,0.1,1.94,125300000,0.62,0.77,7.69,-0.8,14,11.67,0
ASN,0.046,0.046,,,,0,0,31/1/17,0.044,0.046,0.046,0.051,0.009,5620000,,ASX,854866,-0.012,,0.011,-1210000,5620418,4.182,,0,,,0
AST,1.59,1.59,6.28,0.08,5/19/2016,0,-0.0032,31/1/17,1.57,1.59,1.58,1.79,1.4,5630000000,,ASX,6807150,0.08,0.08,0.99,1050000000,3.02,1.6,19.04,-9.06,19.75,19.75,0
ASX,49.19,49.36,6.06,2.17,3/2/16,0.7,0.0142,31/1/17,48.99,50.04,49.89,52.41,38.4,9650000000,,ASX,562272,2.2,2.26,19.77,706600000,10.47,2.49,22.64,5.45,22.08,21.14,0
ASY,0.015,0.015,,,,0,0,31/1/17,0.015,0.015,0.015,0.026,0.012,,,ASX,1201092,-0.006,,0,0,,,,0,,,0
ATC,0.17,0.17,,,,-0.01,-0.0588,31/1/17,0.16,0.17,0.16,0.2,0.08,37670000,,ASX,379168,-0.01,,0.04,-3240000,,4.86,,0,,,0
ATL,1.42,1.4,,,,-0.03,-0.0211,31/1/17,1.38,1.42,1.39,1.42,1.22,201490000,,ASX,232418,0.04,0.09,0.32,38910000,1.32,4.45,32.33,0,15.44,13.9,0
ATP,0.04,0.04,,,6/26/2008,-0.002,-0.05,31/1/17,0.038,0.04,0.038,0.05,0.024,15940000,,ASX,253000,0.002,,0.062,2090000,0.91,0.645,19,0,,,0
ATT,0.044,0.044,,,,0,0,31/1/17,0.044,0.044,0.044,0.1,0.03,1020000000,,ASX,2448,,,0,0,,,,0,,,0
ATU,0.47,0.465,,,,-0.005,-0.01064,31/1/17,0.465,0.47,0.465,1.065,0.34,92030000,,ASX,31242,-0.064,-0.95,0.016,-6490000,436.64,29.375,,0,,,0
AUB,10.72,10.72,,,4/8/16,-0.25,-0.0233,31/1/17,10.07,10.72,10.47,12,8.03,668470000,,ASX,12158,0.67,0.63,4.61,61670000,2.93,2.33,15.74,61.79,16.62,15.63,0
AUC,0.032,0.032,,,,0.001,0.03125,31/1/17,0.032,0.033,0.033,0.069,0.025,10810000,,ASX,260869,-0.016,,0.11,-1230000,3011.494,0.291,,0,,,0
AUF,1.24,1.24,,,,0,0,31/1/17,1.24,1.24,1.24,1.35,1.17,,,ASX,20000,,,0,0,,,,0,,,0
AUI,7.71,7.75,,,,0.02,0.0026,31/1/17,7.73,7.75,7.73,7.9,6.73,953680000,,ASX,19922,0.35,,6.76,0,19.67,1.14,21.96,0,,,0
AUQ,0.017,0.018,,,,0.002,0.11765,31/1/17,0.018,0.019,0.019,0.033,0.014,11260000,,ASX,950249,-0.074,,0.021,-199421,50.437,0.81,,0,,,0
AUZ,0.009,0.009,,,,-0.001,-0.11111,31/1/17,0.008,0.009,0.008,0.035,0.005,8860000,,ASX,12333253,-0.001,,0.004,-636259,,2.25,,0,,,0
AVB,0.082,0.087,,,,0.007,0.08537,31/1/17,0.085,0.097,0.089,0.097,0.048,218660000,,ASX,26283192,-0.001,0,0.035,2430000,15.007,2.343,,0,,8.9,0
AVG,0.53,0.53,,,10/29/2014,-0.005,-0.00943,31/1/17,0.515,0.53,0.525,0.66,0.37,121940000,,ASX,156193,-0.008,0.02,1.256,17690000,0.507,0.422,,0,26.25,13.125,0
AVH,0.115,0.115,,,,0,0,31/1/17,0.115,0.115,0.115,0.153,0.088,61270000,,ASX,52891,-0.016,-0.02,0.013,-11270000,61.144,8.846,,0,,11.5,0
AVI,0.018,0.018,,,,0.001,0.05556,31/1/17,0.018,0.019,0.019,0.057,0.001,7280000,,ASX,1046878,-0.01,0,0.105,-1550000,435.837,0.171,,0,,,0
AVJ,0.605,0.6,0,0,9/8/16,0,0,31/1/17,0.595,0.61,0.605,0.725,0.5,231160000,,ASX,190294,0.107,0.11,0.952,56500000,0.548,0.636,5.654,-3.68,5.5,6.05,0
AVL,0.016,0.017,,,,0.001,0.0625,31/1/17,0.017,0.017,0.017,0.028,0.007,18310000,,ASX,270000,-0.001,,0.018,-1270000,59.434,0.889,,0,,,0
AVN,2.3,2.3,,,9/29/2016,0.03,0.013,31/1/17,2.3,2.34,2.33,2.55,1.98,,,ASX,108105,0.19,0.18,0,0,,,,0.73,12.94,12.26,0
AVQ,0.157,0.155,,,,-0.002,-0.01274,31/1/17,0.155,0.16,0.155,0.39,0.12,52300000,,ASX,240596,-0.066,-0.01,0.021,-9640000,2942.971,7.476,,0,,7.75,0
AWC,1.97,1.94,5.12,0.07,8/30/2016,-0.02,-0.0127,31/1/17,1.93,1.96,1.94,2.04,0.98,5590000000,,ASX,16633772,-0.01,0.04,0.72,0,18862.79,2.72,,1.56,48.5,21.56,0
AWE,0.61,0.61,,,12/3/08,-0.03,-0.0492,31/1/17,0.58,0.61,0.58,0.95,0.36,305510000,,ASX,2366750,-0.69,-0.02,0.83,4980000,2.21,0.74,,-0.04,,58,0
AWN,0.55,0.51,,,9/6/16,-0.04,-0.0727,31/1/17,0.51,0.51,0.51,0.85,0.38,80670000,,ASX,16500,-0.19,,0.61,-6370000,16.25,0.9,,0,,,0
AWV,0.115,0.115,,,,0,0,31/1/17,0.115,0.115,0.115,0.192,0.04,41650000,,ASX,279800,-0.007,,0.034,-2200000,2564.521,3.382,,0,,,0
AWY,0.043,0.039,,,,-0.004,-0.09302,31/1/17,0.039,0.039,0.039,0.06,0.03,5980000,,ASX,33102,-0.004,,0.013,-66717,1048.658,3.308,,0,,,0
AXE,0.07,0.07,,,,0,0.0145,31/1/17,0.07,0.07,0.07,0.12,0.06,7710000,,ASX,53123,-0.01,,0.14,-1250000,117.82,0.49,,0,,,0
AXL,1.33,1.34,,,,0.01,0.0075,31/1/17,1.34,1.34,1.34,1.34,1.07,36980000,,ASX,42500,0.06,,0.24,0,6.95,5.52,22.71,0,,,0
AXP,1.02,1.03,,,,-0.035,-0.03431,31/1/17,0.98,1.035,0.985,1.485,0.78,234040000,,ASX,400504,-0.065,-0.06,0.095,-14960000,524.514,10.737,,0,,,0
AXT,0.03,0.04,,,,0.01,0.3333,31/1/17,0.04,0.04,0.04,0.09,0.02,7320000,,ASX,60480,0.08,,0.09,0,949.51,0.33,0.51,0,,,0
AXZ,0.37,0.37,,,,0,0,31/1/17,0.37,0.37,0.37,0.4,0.08,39980000,,ASX,33898,-0.17,,-0.08,-5470000,1019.56,,,0,,,0
AYR,0.009,0.01,,,,0,0,31/1/17,0.009,0.01,0.009,0.018,0.005,6410000,,ASX,45058184,-0.001,,0.005,-351880,,1.8,,0,,,0
AYS,2.07,2.06,,,3/23/2016,-0.03,-0.0145,31/1/17,2.02,2.1,2.04,3.28,1.3,367740000,,ASX,477978,0.07,0.15,0.18,32860000,1.47,11.56,30.91,0.42,13.6,12,0
AYZ,74.42,75.82,,,11/18/2016,1.4,0.0188,31/1/17,75.82,75.82,75.82,82.58,73,76660000000,,ASX,1250,,,0,0,,,,0,,,0
AZJ,4.91,4.9,6.4,0.24,8/29/2016,0.1,0.0204,31/1/17,4.89,5.05,5.01,5.3,3.35,10280000000,,ASX,9607722,0.03,0.27,2.79,1400000000,2.91,1.76,147.35,4.92,18.56,18.56,0
AZM,0.028,0.028,,,,0,0,31/1/17,0.027,0.028,0.028,0.066,0.025,16310000,,ASX,388344,-0.01,-0.04,0.001,-3290000,513.079,28,,0,,,0
AZS,0.019,0.018,,,,-0.001,-0.05263,31/1/17,0.018,0.018,0.018,0.053,0.016,30100000,,ASX,450000,-0.005,,0.011,-6220000,53.903,1.727,,0,,,0
AZV,0.077,0.078,,,3/14/2008,0.002,0.02597,31/1/17,0.078,0.079,0.079,0.104,0.04,14990000,,ASX,2460,-0.019,0.01,0.064,-3830000,0.463,1.203,,0,,,0
AZY,0.018,0.018,,,,0.001,0.05556,31/1/17,0.018,0.02,0.019,0.068,0.012,17150000,,ASX,2046154,-0.003,,0.017,-1590000,74.597,1.059,,0,,,0
BAF,1.15,1.15,,,10/20/2015,0,0,31/1/17,1.14,1.15,1.15,1.26,0.95,1.9669E+11,,ASX,104793,,,0,0,,,,0,,,0
BAL,4.03,4.04,,,8/26/2016,0.2,0.0496,31/1/17,4.04,4.39,4.23,15.38,3.73,408850000,,ASX,2099219,0.39,0.17,0.86,54040000,1.59,4.68,10.96,0.51,24.88,24.88,0
BAP,5.48,5.49,,,8/30/2016,0,0,31/1/17,5.41,5.51,5.48,6.56,3.98,1350000000,,ASX,1159868,0.18,0.23,1.49,76840000,1.97,3.68,30.79,1.11,23.83,18.9,0
BAR,0.076,0.076,,,,0.001,0.01316,31/1/17,0.073,0.077,0.077,0.085,0.014,28740000,,ASX,2016182,0,,0.025,-15838,35.024,3.04,,0,,,0
BAT,0.1,0.1,,,,-0.01,-0.1,31/1/17,0.09,0.1,0.09,0.14,0.04,26590000,,ASX,2219649,-0.05,,0.03,-1680000,302.47,3.7,,0,,,0
BAU,0.066,0.066,,,,0,0,31/1/17,0.066,0.066,0.066,0.115,0.058,14150000,,ASX,26458,0.019,,0.092,-2000000,101.379,0.717,3.474,0,,,0
BBG,1.39,1.4,0,0,3/13/2012,-0.03,-0.0216,31/1/17,1.36,1.4,1.36,1.87,1,268830000,,ASX,29396,-0.12,-0.04,1.31,59780000,0.25,1.06,,-0.1,,45.33,0
BBN,2.37,2.33,,,8/25/2016,0.04,0.0169,31/1/17,2.33,2.44,2.41,3.21,2.12,302670000,,ASX,367291,0.07,0.11,0.74,17880000,1.26,3.21,34.43,0,21.91,18.54,0
BBX,0.05,0.052,,,4/10/07,0.002,0.04,31/1/17,0.052,0.052,0.052,0.065,0.012,12810000,,ASX,95000,-0.005,,0.006,-1030000,,8.333,,0,,,0
BCI,0.26,0.26,0,0,9/1/14,-0.015,-0.05769,31/1/17,0.242,0.265,0.245,0.29,0.065,48070000,,ASX,3580661,-0.408,0.02,0.391,-7820000,0.339,0.665,,0,,,0
BCK,0.022,0.02,,,,0,0,31/1/17,0.02,0.022,0.022,0.026,0.001,184400000,,ASX,94775,-0.01,,0.007,-9280000,123.434,3.143,,0,,,0
BCL,0.625,0.625,,,,0,0,31/1/17,0.625,0.625,0.625,0.735,0.5,96290000,,ASX,15164,-0.463,,1.879,-93420000,1.574,0.333,,0,,,0
BCN,0.012,0.012,,,,0.004,0.33333,31/1/17,0.011,0.017,0.016,0.017,0.003,23930000,,ASX,72894842,-0.001,,0.003,-1150000,6.089,4,,0,,,0
BCT,0.04,0.04,,,,0,-0.0244,31/1/17,0.04,0.04,0.04,0.04,0.02,8060000,,ASX,120000,-0.01,-0.02,0,-2290000,53.02,8.2,,0,,,0
BD1,0.026,0.026,,,,-0.002,-0.07692,31/1/17,0.024,0.026,0.024,0.046,0.019,13250000,,ASX,4199560,-0.024,,0.005,-246871,,5.2,,0,,,0
BDA,0.175,0.18,,,,0.01,0.05714,31/1/17,0.18,0.185,0.185,0.3,0.17,1850000,,ASX,98313,-0.043,,-0.037,-424694,12.679,,,0,,,0
BDR,0.3,0.3,0,0,3/27/2015,0.005,0.01667,31/1/17,0.295,0.305,0.305,0.55,0.15,321800000,,ASX,6568069,-0.014,0.05,0.198,28720000,1.524,1.515,,0.44,6.1,5.083,0
BEE,0.36,0.36,,,,-0.005,-0.01389,31/1/17,0.35,0.36,0.355,0.61,0.215,197320000,,ASX,21867,-0.005,,0,-1510000,387.53,,,0,,,0
BEL,0.14,0.14,,,,0,0,31/1/17,0.14,0.14,0.14,0.14,0.12,10560000,,ASX,79720,0.01,,0.22,758808,3.24,0.65,20,0,,,0
BEN,12.64,12.54,7.82,0.74,9/6/16,-0.09,-0.0071,31/1/17,12.46,12.58,12.55,13.39,8,5820000000,,ASX,1427976,0.81,0.89,11.03,0,4.1,1.15,15.44,4.67,14.1,14.1,0
BFC,0.31,0.305,,,9/7/16,-0.005,-0.01613,31/1/17,0.305,0.31,0.305,0.595,0.305,130320000,,ASX,73537,-0.005,0.03,0.32,-3850000,7.666,0.969,,0,,,0
BFG,0.73,0.73,,,8/23/2016,0,0,31/1/17,0.72,0.73,0.73,0.85,0.44,190030000,,ASX,49193,0.06,,0.71,0,1.09,1.03,12.17,0,,,0
BGA,5.18,5.19,,,8/30/2016,-0.05,-0.0097,31/1/17,5.09,5.2,5.13,7.28,3.82,782850000,,ASX,335040,0.19,0.18,2.15,63820000,0.66,2.41,27.14,2.74,28.5,21.38,0
BGH,0.026,0.026,,,,0,0,31/1/17,0.026,0.026,0.026,0.06,0.005,3030000,,ASX,200000,-0.008,,0.03,-731426,835.942,0.867,,0,,2.6,0
BGS,0.34,0.35,,,,-0.01,-0.0294,31/1/17,0.33,0.35,0.33,0.53,0.04,58770000,,ASX,1287075,-0.01,,0.07,-942589,,4.79,,0,,,0
BHP,27.36,26.81,1.45,0.3,9/1/16,-0.72,-0.0263,31/1/17,26.52,27.08,26.64,27.95,14.17,1.4179E+11,,ASX,7693598,-1.2,1.33,10.2,11480000000,4.65,2.68,,0.21,20.03,23.79,0
BID,0.063,0.063,,,,-0.004,-0.06349,31/1/17,0.059,0.063,0.059,0.18,0.053,18950000,,ASX,221659,,,-0.002,0,30.002,,,0,,,0
BIG,0.43,0.42,,,,-0.06,-0.1395,31/1/17,0.37,0.42,0.37,0.44,0.09,42670000,,ASX,643063,-0.07,-0.02,0.02,-7710000,18.76,25.29,,0,,,0
BIS,0.4,0.39,,,11/7/16,-0.01,-0.025,31/1/17,0.39,0.39,0.39,0.53,0.34,17190000,,ASX,2000,0.03,,0.51,3800000,0.32,0.78,11.47,0,,,0
BKI,1.69,1.69,,,,0.02,0.0118,31/1/17,1.69,1.71,1.71,1.71,1.54,1030000000,,ASX,435445,0.08,,1.51,41470000,23.88,1.12,22.5,0,,,0
BKL,116.06,116.98,,,9/6/16,-0.56,-0.0048,31/1/17,115.36,116.98,115.5,204.87,97.91,1990000000,,ASX,48033,5.19,4.39,10.35,138790000,3.42,11.21,22.24,22.39,26.31,22,0
BKN,3.22,3.23,0,0,8/18/2014,0,0,31/1/17,3.22,3.23,3.22,3.31,0.41,550710000,,ASX,193446,-1.15,0.2,1.97,72190000,0.67,1.64,,1.13,16.1,14,0
BKP,0.001,0.001,,,,0,0,31/1/17,0.001,0.001,0.001,0.002,0.001,2230000,,ASX,407555,0,,0.006,446787,2.027,0.167,,0,,,0
BKT,0.14,0.14,,,,-0.01,-0.037,31/1/17,0.13,0.14,0.13,0.22,0.03,37750000,,ASX,340041,0,,0.04,-1610000,,3.86,,0,,,0
BKW,12.77,12.79,0,0,4/11/16,-0.1,-0.0078,31/1/17,12.58,12.8,12.67,16.06,12.29,1880000000,,ASX,264586,0.53,1.08,12.36,87020000,2.53,1.03,24.09,-3.02,11.73,13.62,0
BKY,1.17,1.17,,,,-0.015,-0.01282,31/1/17,1.14,1.18,1.155,1.19,0.42,229060000,,ASX,213167,-0.075,-0.06,0.133,-13500000,932.373,8.797,,0,,,0
BLA,7.05,6.99,,,9/1/16,-0.15,-0.0213,31/1/17,6.9,7.02,6.9,8.99,4.95,464740000,,ASX,41422,0.2,0.39,1.93,18880000,6.69,3.66,35.2,0.73,17.69,14.08,0
BLD,5.9,5.85,,,8/30/2016,-0.08,-0.0136,31/1/17,5.78,5.89,5.82,7.28,4.93,4330000000,,ASX,7499881,0.34,0.33,4.72,508300000,1.02,1.25,17.22,1.16,17.64,15.73,0
BLG,0.245,0.25,,,,0,0,31/1/17,0.245,0.25,0.245,0.415,0.055,86790000,,ASX,23900,-0.01,-0.01,0.04,-2750000,235.737,6.125,,0,,24.5,0
BLK,0.715,0.73,,,,0.04,0.05594,31/1/17,0.71,0.755,0.755,1.175,0.295,213010000,,ASX,1212345,-0.037,0.05,0.135,-5230000,,5.296,,0,15.1,4.719,0
BLT,0.115,0.115,,,,0,0,31/1/17,0.115,0.12,0.115,0.285,0.085,16850000,,ASX,161543,-0.105,0.45,0.135,-11490000,1.754,0.852,,0,,,0
BLX,1.6,1.6,,,9/1/16,0,0,31/1/17,1.53,1.6,1.6,2.15,1.18,344250000,,ASX,13881,0.09,0.09,0.27,29710000,1.75,5.99,18.82,2.04,17.78,16,0
BLY,0.135,0.13,0,0,3/8/13,-0.01,-0.07407,31/1/17,0.125,0.13,0.125,0.19,0.047,116650000,,ASX,333037,-0.266,-0.11,-0.276,-106050000,0.191,,,0.02,,,0
BMG,0.01,0.01,,,,0,-0.0909,31/1/17,0.01,0.01,0.01,0.02,0.01,639220,,ASX,7118331,-0.04,,-0.02,-546507,5493.3,,,0,,,0
BML,0.003,0.003,,,,0,0,31/1/17,0.003,0.003,0.003,0.007,0.001,3480000,,ASX,353500,-0.001,,0.006,-750288,92.52,0.5,,0,,,0
BMN,0.072,0.07,,,,-0.001,-0.01389,31/1/17,0.067,0.073,0.071,0.073,0.02,50410000,,ASX,3978978,0,-0.02,0.071,-3150000,,1.014,,0,,,0
BMP,0.27,0.27,,,,0,0,31/1/17,0.27,0.27,0.27,0.51,0.16,14890000,,ASX,5000,-0.13,,0.04,-2210000,13.73,6.59,,0,,,0
BMT,0.19,0.19,,,,0,0,31/1/17,0.19,0.2,0.19,0.32,0.15,2880000,,ASX,63677,,,0.02,0,,9.5,,0,,,0
BMZ,0.07,0.07,,,,0,0,31/1/17,0.07,0.07,0.07,0.11,0.06,2870000,,ASX,450000,-0.01,,-0.01,-1270000,,,,0,,,0
BNO,0.35,0.36,,,,-0.01,-0.0286,31/1/17,0.34,0.36,0.34,0.5,0.23,163540000,,ASX,433899,-0.04,0.12,0.09,-14160000,8.75,3.98,,0,2.83,1.7,0
BNR,0.03,0.03,,,,0,0,31/1/17,0.03,0.03,0.03,0.1,0.02,5380000,,ASX,219711,-0.01,,0.01,-123323,,3.75,,0,,,0
BOE,0.07,0.068,,,,-0.001,-0.01429,31/1/17,0.067,0.069,0.069,0.078,0.036,61130000,,ASX,1417803,-0.004,,0.011,-2320000,370.369,6.364,,0,,,0
BOL,0.12,0.12,,,2/27/2009,0,0,31/1/17,0.12,0.12,0.12,0.14,0.06,56980000,,ASX,1311672,-0.06,-0.01,0.35,9850000,0.37,0.34,,0,,,0
BOQ,12.11,12.07,9.77,0.8,10/27/2016,-0.14,-0.0116,31/1/17,11.85,12.1,11.97,13.5,9.7,4550000000,,ASX,1478979,0.86,0.94,9.43,0,4.39,1.28,13.98,6.98,12.73,12.47,0
BOT,0.042,0.043,,,,0.001,0.02381,31/1/17,0.043,0.043,0.043,0.058,0.02,17580000,,ASX,13332,-0.012,,0.008,0,,5.25,,0,,,0
BPA,6.4,6.4,,,9/29/2016,0,0,31/1/17,6.4,6.4,6.4,6.86,4.9,,,ASX,30,3.06,,0,0,,,,0,,,0
BPF,0.25,0.25,,,,-0.01,-0.0204,31/1/17,0.24,0.25,0.24,0.56,0.21,37790000,,ASX,212647,0.01,,0.13,3420000,0.82,1.87,20,0,,,0
BPH,0.006,0.006,,,,0,0,31/1/17,0.006,0.006,0.006,0.013,0.004,2150000,,ASX,3885000,-0.002,,0.087,-352587,11.821,0.069,,0,,,0
BPL,0.056,0.055,,,,-0.001,-0.01786,31/1/17,0.055,0.057,0.055,0.14,0.003,8020000,,ASX,412633,-0.006,,0.031,-667496,27.02,1.806,,0,,,0
BPS,0.95,0.95,,,4/1/16,0,0,31/1/17,0.95,0.96,0.95,1.07,0.75,55630000,,ASX,116063,0.12,0.14,0.63,8950000,1.11,1.52,8.12,0,6.79,5.94,0
BPT,0.76,0.76,1.81,0.01,9/8/16,-0.01,-0.0132,31/1/17,0.74,0.76,0.75,0.94,0.37,1400000000,,ASX,5850815,-0.4,0.06,0.58,177500000,2.53,1.32,,0.16,12.5,8.33,0
BRB,0.47,0.52,,,,0.05,0.1064,31/1/17,0.52,0.55,0.52,0.76,0.08,51790000,,ASX,1439837,-0.03,,0.02,-2190000,857.77,26.11,,0,,,0
BRBCA,0.4,0.4,,,,0.05,0.125,31/1/17,0.4,0.45,0.45,0.45,0.01,44820000,,ASX,19655,-0.03,,0.02,-2190000,730.02,22.22,,0,,,0
BRC,0.1,0.11,,,,0.01,0.0476,31/1/17,0.11,0.11,0.11,0.19,0.01,16440000,,ASX,41060,-0.03,-0.01,0.16,-2690000,5.33,0.66,,0,,11,0
BRG,8.37,8.33,,,9/15/2016,-0.01,-0.0012,31/1/17,8.21,8.4,8.36,9.72,5.48,1090000000,,ASX,163130,0.39,0.41,1.89,75750000,1.89,4.43,21.66,3.5,20.39,18.17,0
BRK,0.013,0.014,,,,0,0,31/1/17,0.013,0.014,0.013,0.015,0.007,6500000,,ASX,466042,-0.004,,0.001,0,232.533,13,,0,,,0
BRN,0.32,0.3,,,,-0.045,-0.14062,31/1/17,0.267,0.3,0.275,0.365,0.105,201720000,,ASX,9256869,-0.055,,0.004,-5210000,22546.736,80,,0,,,0
BRU,0.18,0.18,,,,0.01,0.0556,31/1/17,0.18,0.19,0.19,0.31,0.18,64600000,,ASX,591544,-0.1,-0.05,0.25,-8480000,22.47,0.73,,0,,,0
BSA,0.345,0.345,,,3/18/2013,0,0,31/1/17,0.345,0.35,0.345,0.395,0.16,145900000,,ASX,187730,-0.005,0.02,0.098,18780000,0.285,3.52,,0,17.25,11.5,0
BSE,0.25,0.25,,,,0,0,31/1/17,0.24,0.25,0.25,0.25,0.02,183060000,,ASX,217669,-0.03,0.05,0.3,59690000,1.08,0.84,,0.02,5,3.12,0
BSL,11.49,11.28,0.97,0.07,9/9/16,-0.28,-0.0244,31/1/17,11.03,11.31,11.21,11.4,4.16,6400000000,,ASX,2579607,0.6,1.05,7.87,843300000,0.71,1.46,18.65,0.41,10.68,11.56,0
BSM,0.013,0.013,,,,0,0,31/1/17,0.013,0.013,0.013,0.025,0.004,5980000,,ASX,3470000,0.002,,0.011,-1460000,,1.182,6.5,0,,,0
BSR,0.029,0.029,,,,0,0,31/1/17,0.029,0.03,0.029,0.048,0.01,47540000,,ASX,1032654,-0.001,,0.029,-1150000,3169.543,1,,0,,,0
BSX,0.2,0.2,,,,0,0,31/1/17,0.2,0.2,0.2,0.2,0.2,7160000000,,ASX,75000,,,0.02,0,,10,,0,,,0
BTI,1.04,1.04,,,,-0.015,-0.01442,31/1/17,1.025,1.04,1.025,1.3,0.935,103370000,,ASX,75000,0.124,,1.089,0,5.681,0.955,8.266,0,,,0
BTT,9.35,9.33,,,5/26/2016,0,0,31/1/17,9.21,9.39,9.35,11.63,7.19,2470000000,,ASX,715793,0.54,0.52,2.82,193700000,4.96,3.32,17.38,1.9,17.98,15.33,0
BUB,0.19,0.19,,,,-0.01,-0.0526,31/1/17,0.17,0.19,0.18,0.45,0.17,,,ASX,2788010,,,0,-1020000,,,,0,,,0
BUD,0.049,0.05,,,,0.002,0.04082,31/1/17,0.049,0.051,0.051,0.2,0.049,41030000,,ASX,851676,-0.056,,0.016,-25690000,906.713,3.062,,0,,,0
BUG,0.375,0.375,,,5/13/2013,0,0,31/1/17,0.375,0.375,0.375,0.81,0.31,16260000,,ASX,26500,-0.153,,0.925,86000,0.207,0.405,,0,,,0
BUL,0.042,0.042,,,3/21/2001,0,0,31/1/17,0.042,0.042,0.042,0.047,0.019,47960000,,ASX,500822,-0.002,-0.01,0.06,-1710000,315.525,0.7,,0,,,0
BUX,0.19,0.19,,,,0,0.027,31/1/17,0.19,0.19,0.19,0.2,0.05,16810000,,ASX,752077,-0.03,,0.02,-2870000,99.36,7.71,,0,,,0
BUY,0.008,0.008,,,,0,0,31/1/17,0.008,0.008,0.008,0.011,0.007,7630000,,ASX,2557687,-0.005,,0.019,-1180000,7.07,0.421,,0,,,0
BVS,1.4,1.4,,,,-0.005,-0.00357,31/1/17,1.392,1.41,1.395,1.46,1.1,44740000,,ASX,1651916,-0.2,0.1,-0.376,25000000,0.243,,,0,,,0
BWF,0.79,0.8,,,3/15/2016,0.01,0.0127,31/1/17,0.8,0.8,0.8,0.82,0.38,41870000,,ASX,20000,0.06,,0.33,3890000,3.83,2.42,14.04,0,,,0
BWP,2.92,2.9,,,6/29/2016,0,0,31/1/17,2.9,2.93,2.92,3.91,2.75,,,ASX,1663685,0.48,0.17,0,0,,,,4.36,17.18,16.22,0
BWR,1.22,1.23,,,3/15/2016,0.01,0.0082,31/1/17,1.22,1.24,1.23,1.55,1.06,,,ASX,46920,0.23,,0,0,,,,0,,,0
BWX,4.49,4.48,,,9/5/16,-0.04,-0.0089,31/1/17,4.39,4.48,4.45,5.7,3.61,407580000,,ASX,121582,0.13,0.19,0.99,20140000,7.62,4.53,34.23,0,23.42,19.35,0
BXB,10.52,10.58,2.64,0.24,9/7/16,-0.11,-0.0105,31/1/17,10.41,10.58,10.41,13.64,10.05,16510000000,,ASX,5592609,0.37,0.41,1.86,1560000000,2.97,5.65,28.06,1.98,25.39,23.13,0
BYI,1.15,1.14,,,10/20/2016,-0.01,-0.0087,31/1/17,1.14,1.14,1.14,1.32,0.93,69920000,,ASX,29705,0.09,,0.73,7110000,0.69,1.57,13.1,0,,,0
BYL,0.135,0.145,,,3/23/2015,0.01,0.07407,31/1/17,0.145,0.15,0.145,0.23,0.079,18460000,,ASX,193975,-0.411,0.1,0.035,-17740000,0.081,3.857,,0,,,0
CAB,3.73,3.75,0,0,3/30/2016,-0.08,-0.0214,31/1/17,3.6,3.75,3.65,4.09,2.83,439570000,,ASX,47988,0.21,0.3,3.23,57050000,2.66,1.16,17.14,-1.18,12.17,13.04,0
CAD,0.003,0.003,,,,0,0,31/1/17,0.002,0.003,0.003,0.006,0.001,11760000,,ASX,9696849,-0.001,,0.001,-357006,,3,,0,,,0
